name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Cactus City		node	150947693	multiple	locality	-115.9638969	33.6783448	20	0.327759161510703			Riverside County	California	United States of America	us	Cactus City, Riverside County, California, United States of America	-115.9638969	33.6783448	-115.9638969	33.6783448	Q5016146	en:Cactus City, California	
Slab City		node	1914614318	multiple	locality	-115.4627641	33.2579082	20	0.325693607100999			Imperial County	California	United States of America	us	Slab City, Imperial County, California, United States of America	-115.4627641	33.2579082	-115.4627641	33.2579082	Q1017618	en:Slab City	
Mullet Island		node	358789589	place	island	-115.6080456	33.2253156	17	0.325			Imperial County	California	United States of America	us	Mullet Island, Imperial County, California, United States of America	-115.6080456	33.2253156	-115.6080456	33.2253156			
Mullet Island		way	209134243	place	island	-115.6084104	33.2253421	17	0.325		Mullet Island	Imperial County	California	United States of America	us	Mullet Island, Imperial County, California, United States of America	-115.6100652	33.2244043	-115.6064952	33.2262800			
Blake Hill		node	358795076	natural	peak	-115.9277748	33.6189114	18	0.3			Riverside County	California	United States of America	us	Blake Hill, Riverside County, California, United States of America	-115.9277748	33.6189114	-115.9277748	33.6189114	Q35728128		
Sharp Peak		node	358792521	natural	peak	-115.2866463	33.6103008	18	0.3			Riverside County	California	United States of America	us	Sharp Peak, Riverside County, California, United States of America	-115.2866463	33.6103008	-115.2866463	33.6103008			
Pinto Mountain		node	358790639	natural	peak	-115.8002709	33.9536184	18	0.3			Riverside County	California	United States of America	us	Pinto Mountain, Riverside County, California, United States of America	-115.8002709	33.9536184	-115.8002709	33.9536184			
Pilot Mountain		node	358790606	natural	peak	-115.3666488	33.5878012	18	0.3			Riverside County	California	United States of America	us	Pilot Mountain, Riverside County, California, United States of America	-115.3666488	33.5878012	-115.3666488	33.5878012			
Monument Mountain		node	358789391	natural	peak	-115.8962991	33.8158033	18	0.3			Riverside County	California	United States of America	us	Monument Mountain, Riverside County, California, United States of America	-115.8962991	33.8158033	-115.8962991	33.8158033			
Buried Mountain		node	358781263	natural	peak	-115.8563837	33.6491878	18	0.3			Riverside County	California	United States of America	us	Buried Mountain, Riverside County, California, United States of America	-115.8563837	33.6491878	-115.8563837	33.6491878			
Black Butte		node	358780817	natural	peak	-115.3441481	33.5616910	18	0.3			Riverside County	California	United States of America	us	Black Butte, Riverside County, California, United States of America	-115.3441481	33.5616910	-115.3441481	33.5616910	Q35727508		
Alligator		node	358779576	natural	peak	-115.4097054	33.7022416	18	0.3			Riverside County	California	United States of America	us	Alligator, Riverside County, California, United States of America	-115.4097054	33.7022416	-115.4097054	33.7022416	Q35724041		
Mastodon Peak		node	254643571	natural	peak	-115.7991358	33.7342131	18	0.3			Riverside County	California	United States of America	us	Mastodon Peak, Riverside County, California, United States of America	-115.7991358	33.7342131	-115.7991358	33.7342131			
Bat Caves Buttes		node	358780399	natural	peak	-115.8149949	33.4311411	18	0.3			Riverside County	California	United States of America	us	Bat Caves Buttes, Riverside County, California, United States of America	-115.8149949	33.4311411	-115.8149949	33.4311411			
Red Hill		node	358844253	natural	peak	-115.6111015	33.1964278	18	0.3			Imperial County	California	United States of America	us	Red Hill, Imperial County, California, United States of America	-115.6111015	33.1964278	-115.6111015	33.1964278			
Lion Head Mountain		node	358808251	natural	peak	-115.3522037	33.3069772	18	0.3			Imperial County	California	United States of America	us	Lion Head Mountain, Imperial County, California, United States of America	-115.3522037	33.3069772	-115.3522037	33.3069772			
Red Island		node	358796468	natural	peak	-115.6108237	33.1983723	18	0.3			Imperial County	California	United States of America	us	Red Island, Imperial County, California, United States of America	-115.6108237	33.1983723	-115.6108237	33.1983723			
Rock Hill		node	358791238	natural	peak	-115.6233244	33.1836508	18	0.3			Imperial County	California	United States of America	us	Rock Hill, Imperial County, California, United States of America	-115.6233244	33.1836508	-115.6233244	33.1836508			
Obsidian Butte		node	358789970	natural	peak	-115.6374919	33.1711513	18	0.3			Imperial County	California	United States of America	us	Obsidian Butte, Imperial County, California, United States of America	-115.6374919	33.1711513	-115.6374919	33.1711513			
East Mesa		node	358783328	natural	peak	-115.3241470	33.0580962	18	0.3			Imperial County	California	United States of America	us	East Mesa, Imperial County, California, United States of America	-115.3241470	33.0580962	-115.3241470	33.0580962			
Clay Point		node	358782218	natural	peak	-115.9894457	33.2725405	18	0.3			Imperial County	California	United States of America	us	Clay Point, Imperial County, California, United States of America	-115.9894457	33.2725405	-115.9894457	33.2725405			
Blue Mountain		node	358800933	natural	peak	-115.1005279	33.2405897	18	0.3			Imperial County	California	United States of America	us	Blue Mountain, Imperial County, California, United States of America	-115.1005279	33.2405897	-115.1005279	33.2405897			
Calipatria		node	150950841	place	village	-115.5141538	33.1255956	19	0.275		Calipatria	Imperial County	California	United States of America	us	Calipatria, Calipatria, Imperial County, California, United States of America	-115.5141538	33.1255956	-115.5141538	33.1255956			
Westmorland		node	150948232	place	village	-115.6213818	33.0372674	19	0.275		Westmorland	Imperial County	California	United States of America	us	Westmorland, Westmorland, Imperial County, California, United States of America	-115.6213818	33.0372674	-115.6213818	33.0372674			
Salton City		node	150966373	place	village	-115.9561112	33.2986497	19	0.275			Imperial County	California	United States of America	us	Salton City, Imperial County, California, United States of America	-115.9561112	33.2986497	-115.9561112	33.2986497			
Munyon		node	150935562	place	hamlet	-115.4149838	33.0405973	19	0.275			Imperial County	California	United States of America	us	Munyon, Imperial County, California, United States of America	-115.4149838	33.0405973	-115.4149838	33.0405973			
Elmore Desert Ranch		node	150937371	place	hamlet	-115.7987626	33.1052005	19	0.275			Imperial County	California	United States of America	us	Elmore Desert Ranch, Imperial County, California, United States of America	-115.7987626	33.1052005	-115.7987626	33.1052005			
Fondo		node	150939553	place	hamlet	-115.6244365	33.1114314	19	0.275			Imperial County	California	United States of America	us	Fondo, Imperial County, California, United States of America	-115.6244365	33.1114314	-115.6244365	33.1114314			
Verdant		node	150946171	place	hamlet	-115.5588781	33.1175410	19	0.275			Imperial County	California	United States of America	us	Verdant, Imperial County, California, United States of America	-115.5588781	33.1175410	-115.5588781	33.1175410			
Bombay Beach		node	150955330	place	hamlet	-115.7293183	33.3514939	19	0.275			Imperial County	California	United States of America	us	Bombay Beach, Imperial County, California, United States of America	-115.7293183	33.3514939	-115.7293183	33.3514939			
Niland		node	150971644	place	hamlet	-115.5188756	33.2400366	19	0.275			Imperial County	California	United States of America	us	Niland, Imperial County, California, United States of America	-115.5188756	33.2400366	-115.5188756	33.2400366			
Kane Spring		node	150976002	place	hamlet	-115.8366668	33.1094905	19	0.275			Imperial County	California	United States of America	us	Kane Spring, Imperial County, California, United States of America	-115.8366668	33.1094905	-115.8366668	33.1094905			
Wiest		node	150978219	place	hamlet	-115.4483183	33.0586525	19	0.275			Imperial County	California	United States of America	us	Wiest, Imperial County, California, United States of America	-115.4483183	33.0586525	-115.4483183	33.0586525			
Desert Beach		node	150933536	place	hamlet	-115.9272199	33.5128043	19	0.275			Riverside County	California	United States of America	us	Desert Beach, Riverside County, California, United States of America	-115.9272199	33.5128043	-115.9272199	33.5128043	Q14681823		
Eagle Mountain		node	150948523	place	hamlet	-115.4872075	33.8575136	19	0.275			Riverside County	California	United States of America	us	Eagle Mountain, Riverside County, California, United States of America	-115.4872075	33.8575136	-115.4872075	33.8575136	Q5325163		
Chiriaco Summit		node	150954463	place	hamlet	-115.7213795	33.6608532	19	0.275			Riverside County	California	United States of America	us	Chiriaco Summit, Riverside County, California, United States of America	-115.7213795	33.6608532	-115.7213795	33.6608532	Q5101891		
Lake Tamarisk		node	150959924	place	hamlet	-115.3929062	33.7387215	19	0.275			Riverside County	California	United States of America	us	Lake Tamarisk, Riverside County, California, United States of America	-115.3929062	33.7387215	-115.3929062	33.7387215			
Hayfield		node	150968135	place	hamlet	-115.6344330	33.7047405	19	0.275			Riverside County	California	United States of America	us	Hayfield, Riverside County, California, United States of America	-115.6344330	33.7047405	-115.6344330	33.7047405			
Rancho Dos Palmas		node	2438406927	place	hamlet	-115.8375384	33.4998445	19	0.275			Riverside County	California	United States of America	us	Rancho Dos Palmas, Riverside County, California, United States of America	-115.8375384	33.4998445	-115.8375384	33.4998445			
Truckhaven		node	150938401	multiple	locality	-115.9772230	33.2969833	20	0.25		Salton City	Imperial County	California	United States of America	us	Truckhaven, Salton City, Imperial County, California, United States of America	-115.9772230	33.2969833	-115.9772230	33.2969833			
Bertram		node	150940066	multiple	locality	-115.7833277	33.3783657	20	0.25			Imperial County	California	United States of America	us	Bertram, Imperial County, California, United States of America	-115.7833277	33.3783657	-115.7833277	33.3783657			
Hovley		node	150945926	multiple	locality	-115.5216550	33.0025442	20	0.25			Imperial County	California	United States of America	us	Hovley, Imperial County, California, United States of America	-115.5216550	33.0025442	-115.5216550	33.0025442			
Frink		node	150958420	multiple	locality	-115.6480460	33.3625323	20	0.25			Imperial County	California	United States of America	us	Frink, Imperial County, California, United States of America	-115.6480460	33.3625323	-115.6480460	33.3625323			
Pope		node	150959350	multiple	locality	-115.7227704	33.3658660	20	0.25			Imperial County	California	United States of America	us	Pope, Imperial County, California, United States of America	-115.7227704	33.3658660	-115.7227704	33.3658660			
Wister		node	150961004	multiple	locality	-115.6033228	33.3153120	20	0.25			Imperial County	California	United States of America	us	Wister, Imperial County, California, United States of America	-115.6033228	33.3153120	-115.6033228	33.3153120			
Mundo		node	150962463	multiple	locality	-115.5691550	33.2736468	20	0.25			Imperial County	California	United States of America	us	Mundo, Imperial County, California, United States of America	-115.5691550	33.2736468	-115.5691550	33.2736468			
Rockwood		node	150966597	multiple	locality	-115.5127654	33.0489314	20	0.25			Imperial County	California	United States of America	us	Rockwood, Imperial County, California, United States of America	-115.5127654	33.0489314	-115.5127654	33.0489314			
Estelle		node	150967078	multiple	locality	-115.5085979	33.1764273	20	0.25			Imperial County	California	United States of America	us	Estelle, Imperial County, California, United States of America	-115.5085979	33.1764273	-115.5085979	33.1764273			
Salton		node	150938406	multiple	locality	-115.8847189	33.4739172	20	0.25			Riverside County	California	United States of America	us	Salton, Riverside County, California, United States of America	-115.8847189	33.4739172	-115.8847189	33.4739172			
Ferrum		node	150965237	multiple	locality	-115.8608293	33.4586401	20	0.25			Riverside County	California	United States of America	us	Ferrum, Riverside County, California, United States of America	-115.8608293	33.4586401	-115.8608293	33.4586401			
Durmid		node	150976352	multiple	locality	-115.8330510	33.4308635	20	0.25			Riverside County	California	United States of America	us	Durmid, Riverside County, California, United States of America	-115.8330510	33.4308635	-115.8330510	33.4308635			
Mortmar		node	150935965	multiple	locality	-115.9355424	33.5218154	20	0.25			Riverside County	California	United States of America	us	Mortmar, Riverside County, California, United States of America	-115.9355424	33.5218154	-115.9355424	33.5218154	Q6914784		
Desert Camp		node	150972748	multiple	locality	-115.9833325	33.5336370	20	0.25		Mecca	Riverside County	California	United States of America	us	Desert Camp, Mecca, Riverside County, California, United States of America	-115.9833325	33.5336370	-115.9833325	33.5336370			
Lake Tamerisk		way	228905110	landuse	reservoir	-115.3960046	33.7386606	22	0.2		Desert Center	Riverside County	California	United States of America	us	Lake Tamerisk, Desert Center, Riverside County, California, United States of America	-115.3963566	33.7376969	-115.3954227	33.7396982			
Lake Tamerisk		way	228905418	landuse	reservoir	-115.3944939	33.7410532	22	0.2		Desert Center	Riverside County	California	United States of America	us	Lake Tamerisk, Desert Center, Riverside County, California, United States of America	-115.3964763	33.7391931	-115.3937494	33.7429039			
Pinto Wash		way	349933121	waterway	stream	-115.6935402	33.9564916	22	0.2			Riverside County	California	United States of America	us	Pinto Wash, Riverside County, California, United States of America	-115.9381580	33.9172459	-115.4024590	34.0067380			
Arthur Road		way	7278055	highway	residential	-115.9998412	33.5714660	22	0.2	Arthur Road		Riverside County	California	United States of America	us	Arthur Road, Riverside County, California, United States of America	-116.0020861	33.5697600	-115.9970504	33.5738544			
Cammie Circle		way	7122707	highway	residential	-115.9812740	33.5303011	22	0.2	Cammie Circle	Mecca	Riverside County	California	United States of America	us	Cammie Circle, Mecca, Riverside County, California, United States of America	-115.9814724	33.5302975	-115.9810756	33.5303047			
Yawl Avenue		way	7081781	highway	residential	-115.9435989	33.5427355	22	0.2	Yawl Avenue		Riverside County	California	United States of America	us	Yawl Avenue, Riverside County, California, United States of America	-115.9479813	33.5426570	-115.9392171	33.5427358			
Harbor Drive		way	7083694	highway	residential	-115.9317549	33.5327452	22	0.2	Harbor Drive		Riverside County	California	United States of America	us	Harbor Drive, Riverside County, California, United States of America	-115.9337792	33.5270948	-115.9316386	33.5390322			
Outrigger Drive		way	7086085	highway	residential	-115.9208767	33.5199573	22	0.2	Outrigger Drive		Riverside County	California	United States of America	us	Outrigger Drive, Riverside County, California, United States of America	-115.9208910	33.5182170	-115.9206486	33.5216447			
Anchor Circle		way	7086251	highway	residential	-115.9419168	33.5462726	22	0.2	Anchor Circle		Riverside County	California	United States of America	us	Anchor Circle, Riverside County, California, United States of America	-115.9421832	33.5461346	-115.9416504	33.5464106			
Beam Drive		way	7089281	highway	residential	-115.9198967	33.5200923	22	0.2	Beam Drive		Riverside County	California	United States of America	us	Beam Drive, Riverside County, California, United States of America	-115.9198982	33.5190075	-115.9195782	33.5210780			
Admiralty Way		way	7091251	highway	residential	-115.9413203	33.5507922	22	0.2	Admiralty Way		Riverside County	California	United States of America	us	Admiralty Way, Riverside County, California, United States of America	-115.9435249	33.5507860	-115.9391156	33.5508139			
Jib Circle		way	7097407	highway	residential	-115.9405319	33.5488053	22	0.2	Jib Circle		Riverside County	California	United States of America	us	Jib Circle, Riverside County, California, United States of America	-115.9408701	33.5487960	-115.9401937	33.5488146			
North Shore Drive		way	7104092	highway	residential	-115.9381835	33.5354812	22	0.2	North Shore Drive		Riverside County	California	United States of America	us	North Shore Drive, Riverside County, California, United States of America	-115.9383999	33.5328658	-115.9381138	33.5381372			
Seahorse Way		way	7104441	highway	residential	-115.9184927	33.5228202	22	0.2	Seahorse Way		Riverside County	California	United States of America	us	Seahorse Way, Riverside County, California, United States of America	-115.9192335	33.5222397	-115.9184212	33.5235676			
Neptune Drive		way	7106202	highway	residential	-115.9360309	33.5348838	22	0.2	Neptune Drive		Riverside County	California	United States of America	us	Neptune Drive, Riverside County, California, United States of America	-115.9363385	33.5317055	-115.9359751	33.5381253			
West Access Road		way	7107853	highway	residential	-115.9362308	33.5213401	22	0.2	West Access Road		Riverside County	California	United States of America	us	West Access Road, Riverside County, California, United States of America	-115.9392911	33.5182186	-115.9331478	33.5244802			
69th Avenue		way	7139737	highway	residential	-115.9413433	33.5472195	22	0.2	69th Avenue		Riverside County	California	United States of America	us	69th Avenue, Riverside County, California, United States of America	-115.9435054	33.5471612	-115.9391809	33.5472493			
Sail Circle		way	7148497	highway	residential	-115.9416779	33.5488249	22	0.2	Sail Circle		Riverside County	California	United States of America	us	Sail Circle, Riverside County, California, United States of America	-115.9420444	33.5488210	-115.9413114	33.5488288			
Beachcomber Way		way	7148956	highway	residential	-115.9401827	33.5474695	22	0.2	Beachcomber Way		Riverside County	California	United States of America	us	Beachcomber Way, Riverside County, California, United States of America	-115.9411229	33.5444082	-115.9401192	33.5508046			
Helm Circle		way	7149890	highway	residential	-115.9143628	33.5244665	22	0.2	Helm Circle		Riverside County	California	United States of America	us	Helm Circle, Riverside County, California, United States of America	-115.9145030	33.5243248	-115.9142226	33.5246082			
Schooner Way		way	7152599	highway	residential	-115.9418227	33.5458937	22	0.2	Schooner Way		Riverside County	California	United States of America	us	Schooner Way, Riverside County, California, United States of America	-115.9421171	33.5444507	-115.9411956	33.5472169			
Lighthouse Road		way	7158806	highway	residential	-115.9418271	33.5495284	22	0.2	Lighthouse Road		Riverside County	California	United States of America	us	Lighthouse Road, Riverside County, California, United States of America	-115.9420444	33.5480650	-115.9410596	33.5507860			
Corvina Drive		way	7159793	highway	residential	-115.9368376	33.5206433	22	0.2	Corvina Drive		Riverside County	California	United States of America	us	Corvina Drive, Riverside County, California, United States of America	-115.9392912	33.5181905	-115.9347225	33.5227276			
Miramar Drive		way	7168517	highway	residential	-115.9349701	33.5334763	22	0.2	Miramar Drive		Riverside County	California	United States of America	us	Miramar Drive, Riverside County, California, United States of America	-115.9377363	33.5279534	-115.9348647	33.5399009			
Seascape Avenue		way	7176834	highway	residential	-115.9435945	33.5418615	22	0.2	Seascape Avenue		Riverside County	California	United States of America	us	Seascape Avenue, Riverside County, California, United States of America	-115.9479545	33.5417919	-115.9392349	33.5418898			
Spar Circle		way	7179853	highway	residential	-115.9189190	33.5197664	22	0.2	Spar Circle		Riverside County	California	United States of America	us	Spar Circle, Riverside County, California, United States of America	-115.9190112	33.5194970	-115.9184973	33.5202164			
Galley Drive		way	7182707	highway	residential	-115.9186532	33.5193307	22	0.2	Galley Drive		Riverside County	California	United States of America	us	Galley Drive, Riverside County, California, United States of America	-115.9208635	33.5190075	-115.9171065	33.5211063			
Via Costa Brava		way	7195736	highway	residential	-115.9350181	33.5310240	22	0.2	Via Costa Brava		Riverside County	California	United States of America	us	Via Costa Brava, Riverside County, California, United States of America	-115.9393373	33.5290128	-115.9307051	33.5329937			
Seaview		way	7201365	highway	residential	-115.9276807	33.5256865	22	0.2	Seaview		Riverside County	California	United States of America	us	Seaview, Riverside County, California, United States of America	-115.9279131	33.5254230	-115.9274484	33.5259499			
Marina Drive		way	7203417	highway	residential	-115.9361680	33.5203337	22	0.2	Marina Drive		Riverside County	California	United States of America	us	Marina Drive, Riverside County, California, United States of America	-115.9371374	33.5196766	-115.9352218	33.5210240			
Granada Way		way	7206095	highway	residential	-115.9416150	33.5480628	22	0.2	Granada Way		Riverside County	California	United States of America	us	Granada Way, Riverside County, California, United States of America	-115.9430473	33.5480552	-115.9401827	33.5480699			
Rocky Point Drive		way	7209793	highway	residential	-115.9190708	33.5245809	22	0.2	Rocky Point Drive		Riverside County	California	United States of America	us	Rocky Point Drive, Riverside County, California, United States of America	-115.9212012	33.5227281	-115.9161170	33.5245889			
Beacon Drive		way	7215830	highway	residential	-115.9142463	33.5226081	22	0.2	Beacon Drive		Riverside County	California	United States of America	us	Beacon Drive, Riverside County, California, United States of America	-115.9151556	33.5200700	-115.9142264	33.5253820			
Halyard Drive		way	7226251	highway	residential	-115.9404805	33.5529977	22	0.2	Halyard Drive		Riverside County	California	United States of America	us	Halyard Drive, Riverside County, California, United States of America	-115.9422304	33.5515649	-115.9399341	33.5534577			
Regatta Drive		way	7233771	highway	residential	-115.9411059	33.5515037	22	0.2	Regatta Drive		Riverside County	California	United States of America	us	Regatta Drive, Riverside County, California, United States of America	-115.9422381	33.5515010	-115.9399766	33.5515649			
Commerce Street		way	7236850	highway	residential	-115.9386179	33.5256480	22	0.2	Commerce Street		Riverside County	California	United States of America	us	Commerce Street, Riverside County, California, United States of America	-115.9393296	33.5254581	-115.9376470	33.5264262			
Sea View Drive		way	7238700	highway	residential	-115.9352952	33.5164350	22	0.2	Sea View Drive		Riverside County	California	United States of America	us	Sea View Drive, Riverside County, California, United States of America	-115.9392435	33.5150270	-115.9327390	33.5214296			
Sea View Way		way	7238658	highway	residential	-115.9306403	33.5326760	22	0.2	Sea View Way		Riverside County	California	United States of America	us	Sea View Way, Riverside County, California, United States of America	-115.9307750	33.5254360	-115.9305507	33.5399202			
Cutter Way		way	7239463	highway	residential	-115.9401952	33.5448631	22	0.2	Cutter Way		Riverside County	California	United States of America	us	Cutter Way, Riverside County, California, United States of America	-115.9406757	33.5435838	-115.9401725	33.5458288			
Bounty Avenue		way	7240647	highway	residential	-115.9435837	33.5436144	22	0.2	Bounty Avenue		Riverside County	California	United States of America	us	Bounty Avenue, Riverside County, California, United States of America	-115.9479499	33.5435323	-115.9392172	33.5436305			
Dolphin Drive		way	7244964	highway	residential	-115.9349602	33.5342182	22	0.2	Dolphin Drive		Riverside County	California	United States of America	us	Dolphin Drive, Riverside County, California, United States of America	-115.9393074	33.5342114	-115.9306130	33.5342350			
Cabana Circle		way	7246861	highway	residential	-115.9405091	33.5496286	22	0.2	Cabana Circle		Riverside County	California	United States of America	us	Cabana Circle, Riverside County, California, United States of America	-115.9408338	33.5496171	-115.9401844	33.5496400			
Port Circle		way	7263970	highway	residential	-115.9194880	33.5232386	22	0.2	Port Circle		Riverside County	California	United States of America	us	Port Circle, Riverside County, California, United States of America	-115.9200114	33.5226810	-115.9188551	33.5236773			
Seaview Drive		way	7268876	highway	residential	-115.9354065	33.5180584	22	0.2	Seaview Drive		Riverside County	California	United States of America	us	Seaview Drive, Riverside County, California, United States of America	-115.9360740	33.5179689	-115.9347350	33.5181870			
La Casa Way		way	7273406	highway	residential	-115.9411420	33.5444076	22	0.2	La Casa Way		Riverside County	California	United States of America	us	La Casa Way, Riverside County, California, United States of America	-115.9420684	33.5443892	-115.9402097	33.5444507			
Lookout Drive		way	7277076	highway	residential	-115.9344093	33.5390331	22	0.2	Lookout Drive		Riverside County	California	United States of America	us	Lookout Drive, Riverside County, California, United States of America	-115.9382264	33.5390271	-115.9305633	33.5392022			
Shoal Drive		way	7280454	highway	residential	-115.9159260	33.5234212	22	0.2	Shoal Drive		Riverside County	California	United States of America	us	Shoal Drive, Riverside County, California, United States of America	-115.9172320	33.5227751	-115.9142491	33.5245548			
Agua Sal Circle		way	7305714	highway	residential	-115.9376432	33.5257083	22	0.2	Agua Sal Circle		Riverside County	California	United States of America	us	Agua Sal Circle, Riverside County, California, United States of America	-115.9376470	33.5254603	-115.9376394	33.5259562			
Desert Beach Drive		way	7306048	highway	residential	-115.9347722	33.5181903	22	0.2	Desert Beach Drive		Riverside County	California	United States of America	us	Desert Beach Drive, Riverside County, California, United States of America	-115.9369186	33.5181870	-115.9326628	33.5184221			
Fantail Drive		way	7312726	highway	residential	-115.9159859	33.5214913	22	0.2	Fantail Drive		Riverside County	California	United States of America	us	Fantail Drive, Riverside County, California, United States of America	-115.9176700	33.5208442	-115.9142303	33.5223808			
Albatross Way		way	7317346	highway	residential	-115.9374436	33.5266843	22	0.2	Albatross Way		Riverside County	California	United States of America	us	Albatross Way, Riverside County, California, United States of America	-115.9393668	33.5254806	-115.9362162	33.5267047			
Ebb Drive		way	7333507	highway	residential	-115.9153971	33.5239602	22	0.2	Ebb Drive		Riverside County	California	United States of America	us	Ebb Drive, Riverside County, California, United States of America	-115.9161170	33.5232299	-115.9152008	33.5245584			
Shell Drive		way	7333605	highway	residential	-115.9161464	33.5225550	22	0.2	Shell Drive		Riverside County	California	United States of America	us	Shell Drive, Riverside County, California, United States of America	-115.9182165	33.5218089	-115.9132652	33.5245590			
Porcupine Wash		way	349933123	waterway	stream	-115.8474602	33.8295180	22	0.2			Riverside County	California	United States of America	us	Porcupine Wash, Riverside County, California, United States of America	-115.9033290	33.8249410	-115.7881581	33.8393830			
Ironwood Drive		way	7161599	highway	residential	-115.4881757	33.8537511	22	0.2	Ironwood Drive		Riverside County	California	United States of America	us	Ironwood Drive, Riverside County, California, United States of America	-115.4885264	33.8520457	-115.4871542	33.8548074			
Sage Drive		way	7247441	highway	residential	-115.4799026	33.8548369	22	0.2	Sage Drive		Riverside County	California	United States of America	us	Sage Drive, Riverside County, California, United States of America	-115.4841984	33.8500956	-115.4794781	33.8556959			
Desert Avenue		way	7191860	highway	residential	-115.4744606	33.8530600	22	0.2	Desert Avenue		Riverside County	California	United States of America	us	Desert Avenue, Riverside County, California, United States of America	-115.4744609	33.8526230	-115.4743675	33.8534822			
Circle Drive		way	7192749	highway	residential	-115.4768719	33.8546446	22	0.2	Circle Drive		Riverside County	California	United States of America	us	Circle Drive, Riverside County, California, United States of America	-115.4778625	33.8539722	-115.4761690	33.8549218			
Willow Avenue		way	7249162	highway	residential	-115.4753286	33.8532601	22	0.2	Willow Avenue		Riverside County	California	United States of America	us	Willow Avenue, Riverside County, California, United States of America	-115.4753331	33.8526339	-115.4752151	33.8538652			
Cottonwood Drive		way	7261037	highway	residential	-115.4788689	33.8520072	22	0.2	Cottonwood Drive		Riverside County	California	United States of America	us	Cottonwood Drive, Riverside County, California, United States of America	-115.4795042	33.8501193	-115.4784306	33.8539363			
Pinto Avenue		way	7267345	highway	residential	-115.4814685	33.8503334	22	0.2	Pinto Avenue		Riverside County	California	United States of America	us	Pinto Avenue, Riverside County, California, United States of America	-115.4814987	33.8500831	-115.4814383	33.8505836			
Cactus Drive		way	7268969	highway	residential	-115.4829532	33.8529635	22	0.2	Cactus Drive		Riverside County	California	United States of America	us	Cactus Drive, Riverside County, California, United States of America	-115.4845643	33.8512300	-115.4800950	33.8559699			
Median Kaiser Road		way	7282670	highway	residential	-115.4785811	33.8553905	22	0.2	Median Kaiser Road		Riverside County	California	United States of America	us	Median Kaiser Road, Riverside County, California, United States of America	-115.4791204	33.8548039	-115.4779831	33.8560304			
Elm Street		way	7288639	highway	residential	-115.4759290	33.8539656	22	0.2	Elm Street		Riverside County	California	United States of America	us	Elm Street, Riverside County, California, United States of America	-115.4794781	33.8520921	-115.4735951	33.8539900			
Baseline Drive		way	7329831	highway	residential	-115.4797491	33.8501139	22	0.2	Baseline Drive		Riverside County	California	United States of America	us	Baseline Drive, Riverside County, California, United States of America	-115.4824277	33.8500812	-115.4770705	33.8501193			
Crystal Way		way	7216033	highway	residential	-115.3977033	33.7418510	22	0.2	Crystal Way	Desert Center	Riverside County	California	United States of America	us	Crystal Way, Desert Center, Riverside County, California, United States of America	-115.3983904	33.7418485	-115.3970161	33.7418534			
