name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Mesa Vista		way	7214475	highway	residential	-117.3683311	34.3912841	22	0.2	Mesa Vista		San Bernardino County	California	United States of America	us	Mesa Vista, San Bernardino County, California, United States of America	-117.3683362	34.3903697	-117.3683259	34.3921986			
Larch Street		way	7321186	highway	residential	-117.3704347	34.3885059	22	0.2	Larch Street		San Bernardino County	California	United States of America	us	Larch Street, San Bernardino County, California, United States of America	-117.3813792	34.3884705	-117.3594902	34.3885415			
Afton Avenue		way	7519781	highway	residential	-117.3704190	34.3894391	22	0.2	Afton Avenue		San Bernardino County	California	United States of America	us	Afton Avenue, San Bernardino County, California, United States of America	-117.3704460	34.3885059	-117.3703921	34.3903722			
Sweetwater Lane		way	7311877	highway	residential	-117.3569879	34.4019059	22	0.2	Sweetwater Lane		San Bernardino County	California	United States of America	us	Sweetwater Lane, San Bernardino County, California, United States of America	-117.3574187	34.4019010	-117.3565571	34.4019109			
Joshua Street		way	7399918	highway	residential	-117.3577402	34.4025938	22	0.2	Joshua Street		San Bernardino County	California	United States of America	us	Joshua Street, San Bernardino County, California, United States of America	-117.3580540	34.4025876	-117.3574264	34.4025999			
Mesa Vista Avenue		way	7461862	highway	residential	-117.3682613	34.3858376	22	0.2	Mesa Vista Avenue		San Bernardino County	California	United States of America	us	Mesa Vista Avenue, San Bernardino County, California, United States of America	-117.3682782	34.3849409	-117.3682444	34.3867344			
Turquoise Road		way	7191387	highway	residential	-117.3880521	34.4067261	22	0.2	Turquoise Road		San Bernardino County	California	United States of America	us	Turquoise Road, San Bernardino County, California, United States of America	-117.3881252	34.4048973	-117.3879791	34.4085550			
Palm Street		way	7198809	highway	residential	-117.3842634	34.4085128	22	0.2	Palm Street		San Bernardino County	California	United States of America	us	Palm Street, San Bernardino County, California, United States of America	-117.3870721	34.4084586	-117.3815419	34.4087517			
Vincent Drive		way	7260123	highway	residential	-117.3837768	34.4103359	22	0.2	Vincent Drive		San Bernardino County	California	United States of America	us	Vincent Drive, San Bernardino County, California, United States of America	-117.3839497	34.4084973	-117.3837647	34.4122219			
Vincent Court		way	7431513	highway	residential	-117.3843531	34.4103125	22	0.2	Vincent Court		San Bernardino County	California	United States of America	us	Vincent Court, San Bernardino County, California, United States of America	-117.3849301	34.4102560	-117.3837762	34.4103690			
Elm Street		way	7468008	highway	residential	-117.3859571	34.4067103	22	0.2	Elm Street		San Bernardino County	California	United States of America	us	Elm Street, San Bernardino County, California, United States of America	-117.3877777	34.4065677	-117.3842761	34.4067133			
