name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Santa Maria River		way	401465458	waterway	river	-120.4895548	34.9857852	17	0.325			Santa Barbara County	California	United States of America	us	Santa Maria River, Santa Barbara County, California, United States of America	-120.6508499	34.9038253	-120.3120357	34.9955592			
Mission Hills		way	33180507	boundary	administrative	-120.4390176	34.6875840	30	0.305679995887148			Santa Barbara County	California	United States of America	us	Mission Hills, Santa Barbara County, California, United States of America	-120.4559033	34.6750270	-120.4255920	34.7003589	Q1918669	en:Mission Hills, California	
Lompoc		way	332301024	place	town	-120.4956813	34.5861230	18	0.3		Lompoc	Santa Barbara County	California	United States of America	us	Lompoc, Santa Barbara County, California, United States of America	-120.4987312	34.5832713	-120.4919656	34.5888095			
Lompoc		way	332572968	place	town	-120.4621115	34.6566084	18	0.3		Lompoc	Santa Barbara County	California	United States of America	us	Lompoc, Santa Barbara County, California, United States of America	-120.5190324	34.6208684	-120.4322033	34.6919710			
Lompoc		way	332572970	place	town	-120.4435371	34.6674945	18	0.3		Lompoc	Santa Barbara County	California	United States of America	us	Lompoc, Santa Barbara County, California, United States of America	-120.4442919	34.6666457	-120.4426432	34.6678771			
Grass Mountain		node	4158652020	natural	peak	-120.0416931	34.7627547	18	0.3			Santa Barbara County	California	United States of America	us	Grass Mountain, Santa Barbara County, California, United States of America	-120.0416931	34.7627547	-120.0416931	34.7627547			
Lookout Mountain		node	358808272	natural	peak	-120.0662573	34.7785938	18	0.3			Santa Barbara County	California	United States of America	us	Lookout Mountain, Santa Barbara County, California, United States of America	-120.0662573	34.7785938	-120.0662573	34.7785938			
Chalk Hill		node	358807917	natural	peak	-120.1462083	34.6140902	18	0.3			Santa Barbara County	California	United States of America	us	Chalk Hill, Santa Barbara County, California, United States of America	-120.1462083	34.6140902	-120.1462083	34.6140902			
Manzanita Mountain		node	358801680	natural	peak	-120.0801461	34.8938687	18	0.3			Santa Barbara County	California	United States of America	us	Manzanita Mountain, Santa Barbara County, California, United States of America	-120.0801461	34.8938687	-120.0801461	34.8938687			
Bone Mountain		node	358800947	natural	peak	-120.1318155	34.8630360	18	0.3			Santa Barbara County	California	United States of America	us	Bone Mountain, Santa Barbara County, California, United States of America	-120.1318155	34.8630360	-120.1318155	34.8630360			
Zaca Peak		node	358794976	natural	peak	-120.0240332	34.7677611	18	0.3			Santa Barbara County	California	United States of America	us	Zaca Peak, Santa Barbara County, California, United States of America	-120.0240332	34.7677611	-120.0240332	34.7677611			
Tepusquet Peak		node	358793306	natural	peak	-120.1862626	34.9102569	18	0.3			Santa Barbara County	California	United States of America	us	Tepusquet Peak, Santa Barbara County, California, United States of America	-120.1862626	34.9102569	-120.1862626	34.9102569			
Santa Rosa Hills		node	358792275	natural	peak	-120.2843207	34.5666529	18	0.3			Santa Barbara County	California	United States of America	us	Santa Rosa Hills, Santa Barbara County, California, United States of America	-120.2843207	34.5666529	-120.2843207	34.5666529			
Redrock Mountain		node	358791055	natural	peak	-120.2670991	34.6910943	18	0.3			Santa Barbara County	California	United States of America	us	Redrock Mountain, Santa Barbara County, California, United States of America	-120.2670991	34.6910943	-120.2670991	34.6910943			
Gaviota Peak		node	358784678	natural	peak	-120.1987606	34.5019330	18	0.3			Santa Barbara County	California	United States of America	us	Gaviota Peak, Santa Barbara County, California, United States of America	-120.1987606	34.5019330	-120.1987606	34.5019330			
Bald Mountain		node	358780188	natural	peak	-120.0909788	34.5313778	18	0.3			Santa Barbara County	California	United States of America	us	Bald Mountain, Santa Barbara County, California, United States of America	-120.0909788	34.5313778	-120.0909788	34.5313778			
Newlove Hill		node	358808390	natural	peak	-120.4043285	34.8344245	18	0.3			Santa Barbara County	California	United States of America	us	Newlove Hill, Santa Barbara County, California, United States of America	-120.4043285	34.8344245	-120.4043285	34.8344245			
La Tinta Hill		node	358808218	natural	peak	-120.4868310	34.5808174	18	0.3			Santa Barbara County	California	United States of America	us	La Tinta Hill, Santa Barbara County, California, United States of America	-120.4868310	34.5808174	-120.4868310	34.5808174			
Camelback Hill		node	358807881	natural	peak	-120.3898833	34.8152582	18	0.3			Santa Barbara County	California	United States of America	us	Camelback Hill, Santa Barbara County, California, United States of America	-120.3898833	34.8152582	-120.3898833	34.8152582			
Mount Solomon		node	358792787	natural	peak	-120.3832486	34.8347486	18	0.3			Santa Barbara County	California	United States of America	us	Mount Solomon, Santa Barbara County, California, United States of America	-120.3832486	34.8347486	-120.3832486	34.8347486			
Los Alamos		way	33180458	boundary	administrative	-120.2659105	34.7379311	30	0.294144509293859			Santa Barbara County	California	United States of America	us	Los Alamos, Santa Barbara County, California, United States of America	-120.2972625	34.7175382	-120.2533944	34.7583812	Q1915491	en:Los Alamos, California	
Pacer		node	150946637	place	hamlet	-120.4898883	34.9352561	19	0.275		Santa Maria		California	United States of America	us	Pacer, Santa Maria, California, United States of America	-120.4898883	34.9352561	-120.4898883	34.9352561			
North Santa Maria		node	150974514	place	hamlet	-120.4446085	34.9569224	19	0.275		Santa Maria		California	United States of America	us	North Santa Maria, Santa Maria, California, United States of America	-120.4446085	34.9569224	-120.4446085	34.9569224			
Solvang		node	2657959072	place	village	-120.1390894	34.5958571	19	0.275		Solvang	Santa Barbara County	California	United States of America	us	Solvang, Solvang, Santa Barbara County, California, United States of America	-120.1390894	34.5958571	-120.1390894	34.5958571			
Buellton		node	150933355	place	village	-120.1936693	34.6134726	19	0.275		Buellton	Santa Barbara County	California	United States of America	us	Buellton, Buellton, Santa Barbara County, California, United States of America	-120.1936693	34.6134726	-120.1936693	34.6134726			
Rancho San Carlos de Jonata		node	4689179970	place	hamlet	-120.1416006	34.6478306	19	0.275			Santa Barbara County	California	United States of America	us	Rancho San Carlos de Jonata, Santa Barbara County, California, United States of America	-120.1416006	34.6478306	-120.1416006	34.6478306			
Midland School		node	4689179966	place	hamlet	-120.0875653	34.7315637	19	0.275			Santa Barbara County	California	United States of America	us	Midland School, Santa Barbara County, California, United States of America	-120.0875653	34.7315637	-120.0875653	34.7315637			
Figueroa Station		node	4689179967	place	hamlet	-120.0070120	34.7351555	19	0.275			Santa Barbara County	California	United States of America	us	Figueroa Station, Santa Barbara County, California, United States of America	-120.0070120	34.7351555	-120.0070120	34.7351555			
Rancho Santa Ynez		node	4689179971	place	hamlet	-120.1338725	34.6342870	19	0.275			Santa Barbara County	California	United States of America	us	Rancho Santa Ynez, Santa Barbara County, California, United States of America	-120.1338725	34.6342870	-120.1338725	34.6342870			
Mesa Oaks		node	150937828	place	hamlet	-120.4415517	34.6808161	19	0.275			Santa Barbara County	California	United States of America	us	Mesa Oaks, Santa Barbara County, California, United States of America	-120.4415517	34.6808161	-120.4415517	34.6808161			
Bicknell		node	150938809	place	hamlet	-120.3932167	34.8166472	19	0.275			Santa Barbara County	California	United States of America	us	Bicknell, Santa Barbara County, California, United States of America	-120.3932167	34.8166472	-120.3932167	34.8166472			
Mission Hills		node	150950186	place	hamlet	-120.4368291	34.6860938	19	0.275			Santa Barbara County	California	United States of America	us	Mission Hills, Santa Barbara County, California, United States of America	-120.4368291	34.6860938	-120.4368291	34.6860938			
Rex		node	150954557	place	hamlet	-120.3771052	34.9452559	19	0.275			Santa Barbara County	California	United States of America	us	Rex, Santa Barbara County, California, United States of America	-120.3771052	34.9452559	-120.3771052	34.9452559			
Rosemary		node	150964895	place	hamlet	-120.3946060	34.9455338	19	0.275			Santa Barbara County	California	United States of America	us	Rosemary, Santa Barbara County, California, United States of America	-120.3946060	34.9455338	-120.3946060	34.9455338			
Mission Hills		node	150971483	place	hamlet	-120.4343291	34.6930382	19	0.275			Santa Barbara County	California	United States of America	us	Mission Hills, Santa Barbara County, California, United States of America	-120.4343291	34.6930382	-120.4343291	34.6930382			
Vandenberg Village		node	150973307	place	hamlet	-120.4676641	34.7083154	19	0.275			Santa Barbara County	California	United States of America	us	Vandenberg Village, Santa Barbara County, California, United States of America	-120.4676641	34.7083154	-120.4676641	34.7083154			
Rancho Los Olivos		node	4689179972	place	hamlet	-120.1119497	34.6457169	19	0.275			Santa Barbara County	California	United States of America	us	Rancho Los Olivos, Santa Barbara County, California, United States of America	-120.1119497	34.6457169	-120.1119497	34.6457169			
Battles		node	4689199658	place	hamlet	-120.4008295	34.9307308	19	0.275			Santa Barbara County	California	United States of America	us	Battles, Santa Barbara County, California, United States of America	-120.4008295	34.9307308	-120.4008295	34.9307308			
Garey		node	150934182	place	hamlet	-120.3149009	34.8887584	19	0.275			Santa Barbara County	California	United States of America	us	Garey, Santa Barbara County, California, United States of America	-120.3149009	34.8887584	-120.3149009	34.8887584			
Santa Ynez		node	150936678	place	hamlet	-120.0798680	34.6144313	19	0.275			Santa Barbara County	California	United States of America	us	Santa Ynez, Santa Barbara County, California, United States of America	-120.0798680	34.6144313	-120.0798680	34.6144313			
Jonata Park		node	150940882	place	hamlet	-120.1843173	34.6510960	19	0.275			Santa Barbara County	California	United States of America	us	Jonata Park, Santa Barbara County, California, United States of America	-120.1843173	34.6510960	-120.1843173	34.6510960			
Los Olivos		node	150941078	place	village	-120.1148470	34.6677646	19	0.275			Santa Barbara County	California	United States of America	us	Los Olivos, Santa Barbara County, California, United States of America	-120.1148470	34.6677646	-120.1148470	34.6677646			
Las Cruces		node	150944948	place	hamlet	-120.2290397	34.5080438	19	0.275			Santa Barbara County	California	United States of America	us	Las Cruces, Santa Barbara County, California, United States of America	-120.2290397	34.5080438	-120.2290397	34.5080438			
Los Alamos		node	150951497	place	village	-120.2784328	34.7443202	19	0.275			Santa Barbara County	California	United States of America	us	Los Alamos, Santa Barbara County, California, United States of America	-120.2784328	34.7443202	-120.2784328	34.7443202			
Ballard		node	150959724	place	hamlet	-120.1132029	34.6358193	19	0.275			Santa Barbara County	California	United States of America	us	Ballard, Santa Barbara County, California, United States of America	-120.1132029	34.6358193	-120.1132029	34.6358193			
Sisquoc		node	150981493	place	hamlet	-120.2915456	34.8647019	19	0.275			Santa Barbara County	California	United States of America	us	Sisquoc, Santa Barbara County, California, United States of America	-120.2915456	34.8647019	-120.2915456	34.8647019			
Barham Ranch		node	4689179963	place	hamlet	-120.2205671	34.7279102	19	0.275			Santa Barbara County	California	United States of America	us	Barham Ranch, Santa Barbara County, California, United States of America	-120.2205671	34.7279102	-120.2205671	34.7279102			
Rancho Corral de Quati		node	4689179964	place	hamlet	-120.1282149	34.7236817	19	0.275			Santa Barbara County	California	United States of America	us	Rancho Corral de Quati, Santa Barbara County, California, United States of America	-120.1282149	34.7236817	-120.1282149	34.7236817			
Rancho Los Potreros		node	4689179965	place	hamlet	-120.1105858	34.7121373	19	0.275			Santa Barbara County	California	United States of America	us	Rancho Los Potreros, Santa Barbara County, California, United States of America	-120.1105858	34.7121373	-120.1105858	34.7121373			
Vandenberg Village		way	33181255	boundary	administrative	-120.4606835	34.7116502	30	0.263924667233973			Santa Barbara County	California	United States of America	us	Vandenberg Village, Santa Barbara County, California, United States of America	-120.4873750	34.6887751	-120.4334531	34.7338461	Q2793707	en:Vandenberg Village, California	
Midco		node	150962810	multiple	locality	-120.4636750	34.9363704	20	0.25		Santa Maria		California	United States of America	us	Midco, Santa Maria, California, United States of America	-120.4636750	34.9363704	-120.4636750	34.9363704			
Casa Grande Mobile Home Park		way	119275379	highway	residential	-120.4420377	34.9785969	22	0.2		Santa Maria		California	United States of America	us	Casa Grande Mobile Home Park, Santa Maria, California, United States of America	-120.4443267	34.9751179	-120.4398806	34.9821420			
El Capitan Village Mobile Home Park		way	170988647	highway	residential	-120.4386210	34.9274458	22	0.2		Santa Maria		California	United States of America	us	El Capitan Village Mobile Home Park, Santa Maria, California, United States of America	-120.4400342	34.9263660	-120.4372091	34.9285826			
Hidden Pines Estates		way	310550779	highway	residential	-120.4414281	34.9869867	22	0.2		Santa Maria		California	United States of America	us	Hidden Pines Estates, Santa Maria, California, United States of America	-120.4442520	34.9859439	-120.4380654	34.9887168			
Lincoln Oaks Apartments		way	310553466	highway	residential	-120.4328482	34.9350533	22	0.2		Santa Maria		California	United States of America	us	Lincoln Oaks Apartments, Santa Maria, California, United States of America	-120.4339219	34.9341642	-120.4317644	34.9359405			
Arbor Ridge Apartments		way	310553769	highway	residential	-120.4326353	34.9322304	22	0.2		Santa Maria		California	United States of America	us	Arbor Ridge Apartments, Santa Maria, California, United States of America	-120.4341949	34.9315232	-120.4317947	34.9339581			
Trailerancho Mobile Home Park		way	310558103	highway	residential	-120.4520415	34.9176091	22	0.2		Santa Maria		California	United States of America	us	Trailerancho Mobile Home Park, Santa Maria, California, United States of America	-120.4532866	34.9168818	-120.4507963	34.9183364			
Airport Mobile Home Park		way	118266938	highway	residential	-120.4534731	34.8881847	22	0.2		Santa Maria		California	United States of America	us	Airport Mobile Home Park, Santa Maria, California, United States of America	-120.4543197	34.8869283	-120.4526263	34.8894412			
Rancho Buena Vista Mobile Home Park		way	44580956	highway	residential	-120.4466294	34.9812461	22	0.2		Santa Maria		California	United States of America	us	Rancho Buena Vista Mobile Home Park, Santa Maria, California, United States of America	-120.4486768	34.9786990	-120.4444205	34.9821997			
La Maria Mobile Home Park		way	170987081	highway	residential	-120.4421320	34.9295580	22	0.2		Santa Maria		California	United States of America	us	La Maria Mobile Home Park, Santa Maria, California, United States of America	-120.4435792	34.9286080	-120.4406798	34.9313634			
Toby Villas		way	383227515	highway	residential	-120.4292772	34.9182473	22	0.2		Santa Maria		California	United States of America	us	Toby Villas, Santa Maria, California, United States of America	-120.4313292	34.9165838	-120.4272158	34.9201880			
Santa Maria Gun Club		way	133586990	highway	residential	-120.3765410	34.9026608	22	0.2		Santa Maria Gun Club	Santa Barbara County	California	United States of America	us	Santa Maria Gun Club, Santa Barbara County, California, United States of America	-120.3787002	34.9015870	-120.3743503	34.9035155			
Cimerron Estates		way	310529900	highway	residential	-120.4029712	34.8641242	22	0.2		Cimerron Estates	Santa Barbara County	California	United States of America	us	Cimerron Estates, Santa Barbara County, California, United States of America	-120.4043956	34.8632330	-120.4011984	34.8650992			
Cobblestone Creek		way	310534620	highway	residential	-120.4026930	34.8603944	22	0.2		Cobblestone Creek	Santa Barbara County	California	United States of America	us	Cobblestone Creek, Santa Barbara County, California, United States of America	-120.4041732	34.8594853	-120.4012217	34.8616042			
Jensen's Crossing		way	310533679	highway	residential	-120.4031330	34.8623047	22	0.2		Jensen's Crossing	Santa Barbara County	California	United States of America	us	Jensen's Crossing, Santa Barbara County, California, United States of America	-120.4053015	34.8618503	-120.4011686	34.8632513			
Michael Jackson's Neverland Ranch	Neverland Valley Ranch,Sycamore Valley Ranch	way	37227267	highway	residential	-120.0919708	34.7406232	22	0.2		Michael Jackson's Neverland Ranch	Santa Barbara County	California	United States of America	us	Michael Jackson's Neverland Ranch, Santa Barbara County, California, United States of America	-120.0945881	34.7388387	-120.0898363	34.7426919			
Del Cielo Mobile Estates		way	311018168	highway	residential	-120.4250611	34.9005064	22	0.2		Del Cielo Mobile Estates	Santa Barbara County	California	United States of America	us	Del Cielo Mobile Estates, Santa Barbara County, California, United States of America	-120.4276624	34.8988595	-120.4235084	34.9017283			
Knollwood Meadows		way	315369285	highway	residential	-120.4151754	34.8858943	22	0.2		Knollwood Meadows	Santa Barbara County	California	United States of America	us	Knollwood Meadows, Santa Barbara County, California, United States of America	-120.4165433	34.8850951	-120.4137263	34.8865336			
Mesa Verde		way	133586217	highway	residential	-120.4040802	34.8562956	22	0.2		Mesa Verde	Santa Barbara County	California	United States of America	us	Mesa Verde, Santa Barbara County, California, United States of America	-120.4055592	34.8547929	-120.4025093	34.8578417			
Orcutt Ranch Mobile Estates		way	44580709	highway	residential	-120.4509816	34.8670145	22	0.2		Orcutt Ranch Mobile Estates	Santa Barbara County	California	United States of America	us	Orcutt Ranch Mobile Estates, Santa Barbara County, California, United States of America	-120.4539771	34.8651719	-120.4471280	34.8687706			
Town and Country Mobile Estates		way	106715395	highway	residential	-120.3999251	34.8630104	22	0.2		Town and Country Mobile Estates	Santa Barbara County	California	United States of America	us	Town and Country Mobile Estates, Santa Barbara County, California, United States of America	-120.4010350	34.8618097	-120.3988185	34.8642150			
Sunny Hills Estates Mobile Home Park		way	106995773	highway	residential	-120.3966749	34.8625691	22	0.2		Sunny Hills Estates Mobile Home Park	Santa Barbara County	California	United States of America	us	Sunny Hills Estates Mobile Home Park, Santa Barbara County, California, United States of America	-120.3991910	34.8607943	-120.3931532	34.8633815			
Saint Marie Mobile Home Park		way	119122848	highway	residential	-120.4591046	34.9525107	22	0.2		Saint Marie Mobile Home Park	Santa Barbara County	California	United States of America	us	Saint Marie Mobile Home Park, Santa Barbara County, California, United States of America	-120.4600783	34.9519185	-120.4572381	34.9531877			
Tanglewood		way	133586188	highway	residential	-120.4852851	34.8971914	22	0.2		Tanglewood	Santa Barbara County	California	United States of America	us	Tanglewood, Santa Barbara County, California, United States of America	-120.4904372	34.8938845	-120.4793431	34.9005353			
Riverside Mobile Home Park		way	44580978	highway	residential	-120.4372492	34.9873367	22	0.2		Riverside Mobile Home Park	Santa Barbara County	California	United States of America	us	Riverside Mobile Home Park, Santa Barbara County, California, United States of America	-120.4383236	34.9867177	-120.4353506	34.9879346			
Foothill Estates		node	150941838	place	neighbourhood	-120.4823866	34.6333165	22	0.2		Lompoc	Santa Barbara County	California	United States of America	us	Foothill Estates, Lompoc, Santa Barbara County, California, United States of America	-120.4823866	34.6333165	-120.4823866	34.6333165			
Lompoc Village		node	150941842	place	neighbourhood	-120.4687749	34.6402611	22	0.2		Lompoc	Santa Barbara County	California	United States of America	us	Lompoc Village, Lompoc, Santa Barbara County, California, United States of America	-120.4687749	34.6402611	-120.4687749	34.6402611			
Brighton Place		way	16257436	highway	residential	-120.4444592	34.8721016	22	0.2	Brighton Place		Santa Barbara County	California	United States of America	us	Brighton Place, Santa Barbara County, California, United States of America	-120.4444598	34.8716875	-120.4444587	34.8725157			
Stonebrook Road		way	16257422	highway	residential	-120.4447999	34.8742117	22	0.2	Stonebrook Road		Santa Barbara County	California	United States of America	us	Stonebrook Road, Santa Barbara County, California, United States of America	-120.4448084	34.8734125	-120.4447027	34.8750202			
Billie Court		way	16249994	highway	residential	-120.4437082	34.8690917	22	0.2	Billie Court		Santa Barbara County	California	United States of America	us	Billie Court, Santa Barbara County, California, United States of America	-120.4438486	34.8689633	-120.4435924	34.8692394			
Newcastle Circle		way	16260690	highway	residential	-120.4432008	34.8717545	22	0.2	Newcastle Circle		Santa Barbara County	California	United States of America	us	Newcastle Circle, Santa Barbara County, California, United States of America	-120.4434492	34.8717140	-120.4429551	34.8718103			
Wellington Drive		way	16260747	highway	residential	-120.4405678	34.8772468	22	0.2	Wellington Drive		Santa Barbara County	California	United States of America	us	Wellington Drive, Santa Barbara County, California, United States of America	-120.4430747	34.8770614	-120.4380884	34.8776062			
Old Mill Court		way	16264442	highway	residential	-120.4439273	34.8744887	22	0.2	Old Mill Court		Santa Barbara County	California	United States of America	us	Old Mill Court, Santa Barbara County, California, United States of America	-120.4440340	34.8742914	-120.4438206	34.8746860			
Remington Drive		way	16253346	highway	residential	-120.0933167	34.6223059	22	0.2	Remington Drive		Santa Barbara County	California	United States of America	us	Remington Drive, Santa Barbara County, California, United States of America	-120.0944301	34.6210970	-120.0922721	34.6236760			
Cimarron Drive		way	16253848	highway	residential	-120.0882483	34.6210032	22	0.2	Cimarron Drive		Santa Barbara County	California	United States of America	us	Cimarron Drive, Santa Barbara County, California, United States of America	-120.0923001	34.6187280	-120.0860110	34.6211530			
Jose Delores Circle		way	16254859	highway	residential	-120.0899454	34.6048758	22	0.2	Jose Delores Circle		Santa Barbara County	California	United States of America	us	Jose Delores Circle, Santa Barbara County, California, United States of America	-120.0902935	34.6046865	-120.0896054	34.6050507			
Mountain Ridge Road		way	16260229	highway	residential	-120.0907160	34.6089090	22	0.2	Mountain Ridge Road		Santa Barbara County	California	United States of America	us	Mountain Ridge Road, Santa Barbara County, California, United States of America	-120.0907341	34.6084250	-120.0906980	34.6093930			
Edgehill Road		way	16256787	highway	residential	-120.0665055	34.5958221	22	0.2	Edgehill Road		Santa Barbara County	California	United States of America	us	Edgehill Road, Santa Barbara County, California, United States of America	-120.0683431	34.5951400	-120.0649381	34.5959900			
Pasquala Lane		way	16259858	highway	residential	-120.0906529	34.6038835	22	0.2	Pasquala Lane		Santa Barbara County	California	United States of America	us	Pasquala Lane, Santa Barbara County, California, United States of America	-120.0910630	34.6037230	-120.0902400	34.6040509			
Olive Street		way	16260196	highway	residential	-120.0799681	34.6201430	22	0.2	Olive Street		Santa Barbara County	California	United States of America	us	Olive Street, Santa Barbara County, California, United States of America	-120.0834751	34.6201289	-120.0764610	34.6201670			
Skylark Road		way	16260386	highway	residential	-120.0676714	34.5942707	22	0.2	Skylark Road		Santa Barbara County	California	United States of America	us	Skylark Road, Santa Barbara County, California, United States of America	-120.0689741	34.5934290	-120.0655961	34.5943930			
Willow Circle		way	16261135	highway	residential	-120.0888913	34.6056986	22	0.2	Willow Circle		Santa Barbara County	California	United States of America	us	Willow Circle, Santa Barbara County, California, United States of America	-120.0894988	34.6053490	-120.0883187	34.6059727			
Round Up Road		way	16259879	highway	residential	-120.0625473	34.6615692	22	0.2	Round Up Road		Santa Barbara County	California	United States of America	us	Round Up Road, Santa Barbara County, California, United States of America	-120.0645788	34.6577949	-120.0581960	34.6670725			
Still Meadow Road		way	16257430	highway	residential	-120.1077399	34.6365474	22	0.2	Still Meadow Road		Santa Barbara County	California	United States of America	us	Still Meadow Road, Santa Barbara County, California, United States of America	-120.1083060	34.6292977	-120.1073291	34.6434350			
Exterior Road		way	16258195	highway	residential	-120.1041304	34.6443028	22	0.2	Exterior Road		Santa Barbara County	California	United States of America	us	Exterior Road, Santa Barbara County, California, United States of America	-120.1045001	34.6357210	-120.1037820	34.6528850			
Cottonwood Lane		way	16259757	highway	residential	-120.1154285	34.6333959	22	0.2	Cottonwood Lane		Santa Barbara County	California	United States of America	us	Cottonwood Lane, Santa Barbara County, California, United States of America	-120.1161710	34.6333869	-120.1146860	34.6334050			
School Street		way	16259621	highway	residential	-120.1130485	34.6387147	22	0.2	School Street		Santa Barbara County	California	United States of America	us	School Street, Santa Barbara County, California, United States of America	-120.1145651	34.6385694	-120.1115513	34.6387283			
Lewis Street		way	16264405	highway	residential	-120.1134300	34.6364676	22	0.2	Lewis Street		Santa Barbara County	California	United States of America	us	Lewis Street, Santa Barbara County, California, United States of America	-120.1134556	34.6342289	-120.1134162	34.6387061			
Elk Grove Road		way	16262442	highway	residential	-120.1144422	34.6080283	22	0.2	Elk Grove Road		Santa Barbara County	California	United States of America	us	Elk Grove Road, Santa Barbara County, California, United States of America	-120.1151991	34.6078759	-120.1119990	34.6102389			
Capricorn Court		way	16250011	highway	residential	-120.4733550	34.7132155	22	0.2	Capricorn Court		Santa Barbara County	California	United States of America	us	Capricorn Court, Santa Barbara County, California, United States of America	-120.4735440	34.7130210	-120.4731660	34.7134100			
Orion Avenue		way	16254964	highway	residential	-120.4701715	34.7076151	22	0.2	Orion Avenue		Santa Barbara County	California	United States of America	us	Orion Avenue, Santa Barbara County, California, United States of America	-120.4707390	34.7064879	-120.4688481	34.7085670			
Milky Way		way	16255042	highway	residential	-120.4711036	34.6982155	22	0.2	Milky Way		Santa Barbara County	California	United States of America	us	Milky Way, Santa Barbara County, California, United States of America	-120.4726111	34.6955750	-120.4709021	34.7008759			
Libra Drive		way	16255570	highway	residential	-120.4706896	34.7147842	22	0.2	Libra Drive		Santa Barbara County	California	United States of America	us	Libra Drive, Santa Barbara County, California, United States of America	-120.4717150	34.7143590	-120.4697071	34.7147859			
Vela Way		way	16256366	highway	residential	-120.4741123	34.6935187	22	0.2	Vela Way		Santa Barbara County	California	United States of America	us	Vela Way, Santa Barbara County, California, United States of America	-120.4743060	34.6929340	-120.4740101	34.6941120			
Pegasus Avenue		way	16256449	highway	residential	-120.4709838	34.7090584	22	0.2	Pegasus Avenue		Santa Barbara County	California	United States of America	us	Pegasus Avenue, Santa Barbara County, California, United States of America	-120.4726691	34.7076590	-120.4707431	34.7102099			
Sunbeam Road		way	16256897	highway	residential	-120.4732788	34.6965238	22	0.2	Sunbeam Road		Santa Barbara County	California	United States of America	us	Sunbeam Road, Santa Barbara County, California, United States of America	-120.4733181	34.6955750	-120.4722440	34.6980449			
Aquarius Road		way	16257856	highway	residential	-120.4721628	34.7137418	22	0.2	Aquarius Road		Santa Barbara County	California	United States of America	us	Aquarius Road, Santa Barbara County, California, United States of America	-120.4730980	34.7132070	-120.4711491	34.7143989			
Vega Avenue		way	16257902	highway	residential	-120.4708064	34.7081187	22	0.2	Vega Avenue		Santa Barbara County	California	United States of America	us	Vega Avenue, Santa Barbara County, California, United States of America	-120.4722081	34.7069990	-120.4693400	34.7091629			
Albireo Avenue		way	16259383	highway	residential	-120.4734155	34.7088040	22	0.2	Albireo Avenue		Santa Barbara County	California	United States of America	us	Albireo Avenue, Santa Barbara County, California, United States of America	-120.4736511	34.7087980	-120.4731800	34.7088100			
