name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Arthur		way	136372355	highway	residential	-116.4769069	33.7891454	22	0.2	Arthur	Cathedral City	Riverside County	California	United States of America	us	Arthur, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770836	33.7886724	-116.4755295	33.7904763			
Harding		way	136550915	highway	residential	-116.4759840	33.7872098	22	0.2	Harding	Cathedral City	Riverside County	California	United States of America	us	Harding, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4764838	33.7870020	-116.4755366	33.7872285			
Porter Drive		way	7110749	highway	residential	-116.4680392	33.7738611	22	0.2	Porter Drive	Cathedral City	Riverside County	California	United States of America	us	Porter Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4684840	33.7724459	-116.4671532	33.7751148			
Campbell Street		way	7137079	highway	residential	-116.4705041	33.7858637	22	0.2	Campbell Street	Cathedral City	Riverside County	California	United States of America	us	Campbell Street, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4705224	33.7849957	-116.4702375	33.7868197			
Coolidge Drive		way	7277702	highway	residential	-116.4762943	33.7867213	22	0.2	Coolidge Drive	Cathedral City	Riverside County	California	United States of America	us	Coolidge Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770504	33.7866721	-116.4755383	33.7867705			
Truman		way	7295262	highway	residential	-116.4762996	33.7859831	22	0.2	Truman	Cathedral City	Riverside County	California	United States of America	us	Truman, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770590	33.7859333	-116.4755402	33.7860328			
Wilson		way	7298989	highway	residential	-116.4762973	33.7869676	22	0.2	Wilson	Cathedral City	Riverside County	California	United States of America	us	Wilson, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770546	33.7869237	-116.4755400	33.7870114			
Cove Lane		way	7234556	highway	residential	-116.4657481	33.7796629	22	0.2	Cove Lane	Cathedral City	Riverside County	California	United States of America	us	Cove Lane, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4668481	33.7796535	-116.4646480	33.7796723			
Paseo Circulo East		way	7235227	highway	residential	-116.4597990	33.7887131	22	0.2	Paseo Circulo East	Cathedral City	Riverside County	California	United States of America	us	Paseo Circulo East, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4608905	33.7875307	-116.4585291	33.7896696			
Pickfair Street		way	7235972	highway	residential	-116.4635143	33.7812765	22	0.2	Pickfair Street	Cathedral City	Riverside County	California	United States of America	us	Pickfair Street, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4635243	33.7803783	-116.4635040	33.7821746			
Officer David Vasquez Road		way	7262278	highway	residential	-116.4646084	33.7825021	22	0.2	Officer David Vasquez Road	Cathedral City	Riverside County	California	United States of America	us	Officer David Vasquez Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4668383	33.7818001	-116.4624264	33.7830434			
E Street		way	7276786	highway	residential	-116.4639126	33.7762612	22	0.2	E Street	Cathedral City	Riverside County	California	United States of America	us	E Street, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4668305	33.7762564	-116.4609947	33.7762800			
Kings Road		way	7204869	highway	residential	-116.4683429	33.7783375	22	0.2	Kings Road	Cathedral City	Riverside County	California	United States of America	us	Kings Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4697448	33.7777752	-116.4668388	33.7784194			
Sunair Plaza		way	7227562	highway	residential	-116.4683066	33.7820378	22	0.2	Sunair Plaza	Cathedral City	Riverside County	California	United States of America	us	Sunair Plaza, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4687251	33.7809777	-116.4679406	33.7831175			36630
Commercial Road		way	7237492	highway	residential	-116.4686694	33.7818893	22	0.2	Commercial Road	Cathedral City	Riverside County	California	United States of America	us	Commercial Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4704519	33.7813707	-116.4668257	33.7825803			
Melrose Drive		way	7252686	highway	residential	-116.4686642	33.7774884	22	0.2	Melrose Drive	Cathedral City	Riverside County	California	United States of America	us	Melrose Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4702768	33.7729299	-116.4685472	33.7820949			
Earl Road		way	7279261	highway	residential	-116.4709200	33.7738173	22	0.2	Earl Road	Cathedral City	Riverside County	California	United States of America	us	Earl Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4714377	33.7736048	-116.4701742	33.7744012			
Roosevelt		way	7175952	highway	residential	-116.4763009	33.7862268	22	0.2	Roosevelt	Cathedral City	Riverside County	California	United States of America	us	Roosevelt, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770660	33.7861737	-116.4755357	33.7862798			
Buchanan Street		way	7180876	highway	residential	-116.4777757	33.7867204	22	0.2	Buchanan Street	Cathedral City	Riverside County	California	United States of America	us	Buchanan Street, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4777863	33.7863664	-116.4775470	33.7868716			
Ikes Place		way	7182866	highway	residential	-116.4760217	33.7855234	22	0.2	Ikes Place	Cathedral City	Riverside County	California	United States of America	us	Ikes Place, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4760383	33.7853491	-116.4760050	33.7856977			
Johnson		way	7211137	highway	residential	-116.4775470	33.7867923	22	0.2	Johnson	Cathedral City	Riverside County	California	United States of America	us	Johnson, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4775476	33.7862223	-116.4770562	33.7868730			
Hoover		way	7221590	highway	residential	-116.4763049	33.7864786	22	0.2	Hoover	Cathedral City	Riverside County	California	United States of America	us	Hoover, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770690	33.7864170	-116.4755409	33.7865401			
Lincoln Avenue		way	7266295	highway	residential	-116.4755379	33.7882045	22	0.2	Lincoln Avenue	Cathedral City	Riverside County	California	United States of America	us	Lincoln Avenue, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4764287	33.7851163	-116.4755264	33.7904643			
Adams		way	7270298	highway	residential	-116.4778261	33.7863892	22	0.2	Adams	Cathedral City	Riverside County	California	United States of America	us	Adams, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4781979	33.7859690	-116.4770571	33.7866637			
Washington Drive		way	7289295	highway	residential	-116.4770686	33.7865059	22	0.2	Washington Drive	Cathedral City	Riverside County	California	United States of America	us	Washington Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4770690	33.7853470	-116.4770483	33.7876645			
Van Fleet Street		way	7110997	highway	residential	-116.4624348	33.7767976	22	0.2	Van Fleet Street	Cathedral City	Riverside County	California	United States of America	us	Van Fleet Street, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4624548	33.7743174	-116.4623942	33.7792764			
W. Buddy Rogers Drive		way	7178260	highway	residential	-116.4613395	33.7803816	22	0.2	W. Buddy Rogers Drive	Cathedral City	Riverside County	California	United States of America	us	W. Buddy Rogers Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4646836	33.7803732	-116.4579953	33.7804018			
Paseo Azulejo		way	7090854	highway	residential	-116.4709981	33.7889244	22	0.2	Paseo Azulejo	Palm Springs	Riverside County	California	United States of America	us	Paseo Azulejo, Palm Springs, Riverside County, California, United States of America	-116.4750551	33.7888498	-116.4667911	33.7898220			
Regency Drive		way	7103049	highway	residential	-116.4718298	33.7879440	22	0.2	Regency Drive	Palm Springs	Riverside County	California	United States of America	us	Regency Drive, Palm Springs, Riverside County, California, United States of America	-116.4740533	33.7877381	-116.4695629	33.7879500			
Calle Morelos		way	7248152	highway	residential	-116.4695625	33.7879651	22	0.2	Calle Morelos	Palm Springs	Riverside County	California	United States of America	us	Calle Morelos, Palm Springs, Riverside County, California, United States of America	-116.4696508	33.7871046	-116.4695558	33.7888498			
Avenida del Padre		way	7107722	highway	residential	-116.4609242	33.8237047	22	0.2	Avenida del Padre	Cathedral City	Riverside County	California	United States of America	us	Avenida del Padre, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4609736	33.8169247	-116.4608919	33.8304844			
30th Avenue		way	7208547	highway	residential	-116.4633502	33.8304889	22	0.2	30th Avenue	Cathedral City	Riverside County	California	United States of America	us	30th Avenue, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4858461	33.8304180	-116.4408549	33.8305085			69300
Avenida Alvera		way	7272331	highway	residential	-116.4641751	33.8232371	22	0.2	Avenida Alvera	Cathedral City	Riverside County	California	United States of America	us	Avenida Alvera, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4641881	33.8159975	-116.4641508	33.8304768			
Perlita Road		way	7137122	highway	residential	-116.4692887	33.8286703	22	0.2	Perlita Road	Cathedral City	Riverside County	California	United States of America	us	Perlita Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4733404	33.8286418	-116.4652368	33.8286773			
Amy Circle		way	7143865	highway	residential	-116.4781915	33.8292587	22	0.2	Amy Circle	Cathedral City	Riverside County	California	United States of America	us	Amy Circle, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4781915	33.8286387	-116.4781915	33.8298787			
South Trancas Drive		way	7341090	highway	residential	-116.4775245	33.8306760	22	0.2	South Trancas Drive	Cathedral City	Riverside County	California	United States of America	us	South Trancas Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4791925	33.8306688	-116.4759135	33.8308418			
Marilyn Circle		way	7342840	highway	residential	-116.4767551	33.8297368	22	0.2	Marilyn Circle	Cathedral City	Riverside County	California	United States of America	us	Marilyn Circle, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4772828	33.8297347	-116.4762274	33.8297389			
Cielo Court		way	256109070	highway	residential	-116.4817926	33.8325440	22	0.2	Cielo Court	Cathedral City	Riverside County	California	United States of America	us	Cielo Court, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4825016	33.8323698	-116.4810328	33.8325625			
Duchess Way		way	256109071	highway	residential	-116.4808218	33.8292361	22	0.2	Duchess Way	Cathedral City	Riverside County	California	United States of America	us	Duchess Way, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4815271	33.8292326	-116.4801164	33.8292396			
Dulce Way		way	256109072	highway	residential	-116.4815271	33.8285131	22	0.2	Dulce Way	Cathedral City	Riverside County	California	United States of America	us	Dulce Way, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4815271	33.8282192	-116.4801011	33.8302332			
Button Drive		way	7091543	highway	residential	-116.4160228	33.7460094	22	0.2	Button Drive	Rancho Mirage	Riverside County	California	United States of America	us	Button Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4163867	33.7454768	-116.4156611	33.7465435			
Whitewater Place		way	7172503	highway	residential	-116.4149536	33.7465345	22	0.2	Whitewater Place	Rancho Mirage	Riverside County	California	United States of America	us	Whitewater Place, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4151442	33.7462984	-116.4147530	33.7467620			
Toledo Drive		way	7218449	highway	residential	-116.4025449	33.7416942	22	0.2	Toledo Drive	Rancho Mirage	Riverside County	California	United States of America	us	Toledo Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4025719	33.7407417	-116.4018540	33.7421558			
Alicia Lane		way	7218226	highway	residential	-116.3987665	33.7463999	22	0.2	Alicia Lane	Rancho Mirage	Riverside County	California	United States of America	us	Alicia Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3991135	33.7463999	-116.3984138	33.7469324			
Don Quixote Drive		way	7301547	highway	residential	-116.3941788	33.7468295	22	0.2	Don Quixote Drive	Rancho Mirage	Riverside County	California	United States of America	us	Don Quixote Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3954618	33.7429516	-116.3914259	33.7468390			
Cueta Drive		way	6992800	highway	residential	-116.3957538	33.7430335	22	0.2	Cueta Drive	Rancho Mirage	Riverside County	California	United States of America	us	Cueta Drive, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3973288	33.7428435	-116.3941764	33.7432069			
Betty Lane		way	7087175	highway	residential	-116.3985981	33.7448945	22	0.2	Betty Lane	Rancho Mirage	Riverside County	California	United States of America	us	Betty Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3993853	33.7448912	-116.3978109	33.7448978			
Rancho Manana Lane		way	7154919	highway	residential	-116.3978060	33.7453781	22	0.2	Rancho Manana Lane	Rancho Mirage	Riverside County	California	United States of America	us	Rancho Manana Lane, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3978109	33.7438238	-116.3977814	33.7469328			
Jamie Way		way	7155431	highway	residential	-116.3988041	33.7438159	22	0.2	Jamie Way	Rancho Mirage	Riverside County	California	United States of America	us	Jamie Way, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3998269	33.7438081	-116.3977814	33.7438238			
Cartagena Way		way	7178356	highway	residential	-116.3936234	33.7447262	22	0.2	Cartagena Way	Rancho Mirage	Riverside County	California	United States of America	us	Cartagena Way, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3936294	33.7441767	-116.3934570	33.7453131			
Padron Way		way	7189695	highway	residential	-116.3933336	33.7453184	22	0.2	Padron Way	Rancho Mirage	Riverside County	California	United States of America	us	Padron Way, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3941205	33.7453131	-116.3925433	33.7453742			
Leon Way		way	7253825	highway	residential	-116.3931039	33.7433368	22	0.2	Leon Way	Rancho Mirage	Riverside County	California	United States of America	us	Leon Way, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3940433	33.7430985	-116.3929097	33.7443429			
Juan Carlos Street		way	7254494	highway	residential	-116.3914973	33.7432378	22	0.2	Juan Carlos Street	Rancho Mirage	Riverside County	California	United States of America	us	Juan Carlos Street, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.3915563	33.7420678	-116.3914383	33.7444079			
Savage Drive		way	7096881	highway	residential	-116.4650686	33.7999524	22	0.2	Savage Drive	Cathedral City	Riverside County	California	United States of America	us	Savage Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4662236	33.7999419	-116.4639136	33.7999629			
Calle Portia		way	7186891	highway	residential	-116.4711148	33.7991536	22	0.2	Calle Portia	Cathedral City	Riverside County	California	United States of America	us	Calle Portia, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4717884	33.7991117	-116.4704363	33.7992571			
Hester Drive		way	7077939	highway	residential	-116.4626990	33.7995284	22	0.2	Hester Drive	Cathedral City	Riverside County	California	United States of America	us	Hester Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4627263	33.7985998	-116.4626835	33.8004563			
Larson Drive		way	7075611	highway	residential	-116.4639083	33.7995227	22	0.2	Larson Drive	Cathedral City	Riverside County	California	United States of America	us	Larson Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4639136	33.7980646	-116.4638753	33.8009808			
Armenia Drive		way	7093337	highway	residential	-116.4615162	33.7995353	22	0.2	Armenia Drive	Cathedral City	Riverside County	California	United States of America	us	Armenia Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4615344	33.7985836	-116.4614966	33.8004872			
Shepard Drive		way	7108640	highway	residential	-116.4650529	33.7990892	22	0.2	Shepard Drive	Cathedral City	Riverside County	California	United States of America	us	Shepard Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4662026	33.7990839	-116.4639032	33.7990944			
Zacharia Drive		way	7125628	highway	residential	-116.4636795	33.7985675	22	0.2	Zacharia Drive	Cathedral City	Riverside County	California	United States of America	us	Zacharia Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4661836	33.7985469	-116.4611802	33.7986174			
Arrowhead Road		way	7211973	highway	residential	-116.4615108	33.8041373	22	0.2	Arrowhead Road	Cathedral City	Riverside County	California	United States of America	us	Arrowhead Road, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4622783	33.8041373	-116.4607433	33.8041424			
Miramar Plaza		way	7152607	highway	residential	-116.4820858	33.8037122	22	0.2	Miramar Plaza	Palm Springs	Riverside County	California	United States of America	us	Miramar Plaza, Palm Springs, Riverside County, California, United States of America	-116.4821048	33.8034997	-116.4819206	33.8039875			
Stardust Plaza		way	7168314	highway	residential	-116.4813571	33.8020769	22	0.2	Stardust Plaza	Palm Springs	Riverside County	California	United States of America	us	Stardust Plaza, Palm Springs, Riverside County, California, United States of America	-116.4814274	33.8019228	-116.4812867	33.8022309			
Hazeltine Plaza		way	7256249	highway	residential	-116.4810894	33.8037444	22	0.2	Hazeltine Plaza	Palm Springs	Riverside County	California	United States of America	us	Hazeltine Plaza, Palm Springs, Riverside County, California, United States of America	-116.4813238	33.8036710	-116.4808494	33.8038333			
Augusta Plaza		way	7258707	highway	residential	-116.4835405	33.8038286	22	0.2	Augusta Plaza	Palm Springs	Riverside County	California	United States of America	us	Augusta Plaza, Palm Springs, Riverside County, California, United States of America	-116.4835551	33.8035783	-116.4835155	33.8040799			
Paradise Plaza		way	7275541	highway	residential	-116.4828490	33.8029452	22	0.2	Paradise Plaza	Palm Springs	Riverside County	California	United States of America	us	Paradise Plaza, Palm Springs, Riverside County, California, United States of America	-116.4832151	33.8028303	-116.4824689	33.8029784			
Pinehurst Plaza		way	7328060	highway	residential	-116.4805650	33.8021098	22	0.2	Pinehurst Plaza	Palm Springs	Riverside County	California	United States of America	us	Pinehurst Plaza, Palm Springs, Riverside County, California, United States of America	-116.4807149	33.8019171	-116.4804150	33.8023025			
Calle Cayuga		way	256109068	highway	residential	-116.4776142	33.8204324	22	0.2	Calle Cayuga	Cathedral City	Riverside County	California	United States of America	us	Calle Cayuga, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4781883	33.8199975	-116.4761776	33.8219252			
Cancha Cheyene		way	256109069	highway	residential	-116.4762813	33.8179823	22	0.2	Cancha Cheyene	Cathedral City	Riverside County	California	United States of America	us	Cancha Cheyene, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4766028	33.8179033	-116.4759598	33.8180613			
Faja Caballeros		way	256109073	highway	residential	-116.4770240	33.8210461	22	0.2	Faja Caballeros	Cathedral City	Riverside County	California	United States of America	us	Faja Caballeros, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4772103	33.8206535	-116.4761899	33.8221522			
Via Estrella		way	256109078	highway	residential	-116.4772017	33.8221521	22	0.2	Via Estrella	Cathedral City	Riverside County	California	United States of America	us	Via Estrella, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4781883	33.8219252	-116.4761656	33.8221522			
Calle Agate		way	256109066	highway	residential	-116.4761805	33.8201528	22	0.2	Calle Agate	Cathedral City	Riverside County	California	United States of America	us	Calle Agate, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4768458	33.8185846	-116.4761533	33.8221422			
Calle Amigos		way	256109067	highway	residential	-116.4767418	33.8182929	22	0.2	Calle Amigos	Cathedral City	Riverside County	California	United States of America	us	Calle Amigos, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4772467	33.8172775	-116.4755901	33.8200177			
Via Assisi		way	245258228	highway	residential	-116.4482881	33.8172599	22	0.2	Via Assisi	Cathedral City	Riverside County	California	United States of America	us	Via Assisi, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4487074	33.8172599	-116.4470328	33.8180996			
Via Firenze		way	245258230	highway	residential	-116.4454913	33.8176242	22	0.2	Via Firenze	Cathedral City	Riverside County	California	United States of America	us	Via Firenze, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4470328	33.8165105	-116.4454622	33.8181053			
Via Palermo		way	245258234	highway	residential	-116.4484401	33.8221818	22	0.2	Via Palermo	Cathedral City	Riverside County	California	United States of America	us	Via Palermo, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4484433	33.8211415	-116.4468929	33.8227494			
Via Napoli		way	245258233	highway	residential	-116.4484236	33.8199079	22	0.2	Via Napoli	Cathedral City	Riverside County	California	United States of America	us	Via Napoli, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4484265	33.8188415	-116.4470029	33.8204192			
Via Genova		way	245258231	highway	residential	-116.4454381	33.8222525	22	0.2	Via Genova	Cathedral City	Riverside County	California	United States of America	us	Via Genova, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4468929	33.8211753	-116.4454293	33.8227720			
Megan Court		way	245258224	highway	residential	-116.4499260	33.8209936	22	0.2	Megan Court	Cathedral City	Riverside County	California	United States of America	us	Megan Court, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4503738	33.8209934	-116.4494782	33.8209938			
San Susanna Avenue		way	7103334	highway	residential	-116.4560223	33.8174280	22	0.2	San Susanna Avenue	Cathedral City	Riverside County	California	United States of America	us	San Susanna Avenue, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4578704	33.8174247	-116.4541742	33.8174314			
Mount San Jacinto Circle	Mt San Jacinto Cir	way	295776452	highway	residential	-116.4596916	33.7698586	22	0.2	Mount San Jacinto Circle	Rancho Mirage	Riverside County	California	United States of America	us	Mount San Jacinto Circle, The Villas of Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4597734	33.7686646	-116.4587262	33.7710810			45, 22, 41, 3, 28, 20, 39, 5, 24, 43, 37, 16, 1, 32, 30, 18, 26, 9, 7
Santa Rosa Mountain Lane	Santa Rosa Mtn Ln	way	295776455	highway	residential	-116.4577915	33.7700203	22	0.2	Santa Rosa Mountain Lane	Rancho Mirage	Riverside County	California	United States of America	us	Santa Rosa Mountain Lane, The Villas of Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4584419	33.7685014	-116.4577898	33.7715524			19, 27, 10, 32, 36, 5, 7, 9, 31, 30, 3, 29, 16, 28, 26, 25, 17, 24, 23, 22, 20, 21, 18, 1, 11, 14, 34, 35
Serena Court		way	7117703	highway	residential	-116.4593180	33.7639954	22	0.2	Serena Court	Rancho Mirage	Riverside County	California	United States of America	us	Serena Court, Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4595219	33.7639662	-116.4591142	33.7640244			41, 40, 39, 42
Calle San Carlos		way	7170977	highway	residential	-116.4589080	33.7900340	22	0.2	Calle San Carlos	Cathedral City	Riverside County	California	United States of America	us	Calle San Carlos, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4590754	33.7899391	-116.4587251	33.7900719			
Mesa Vista Lane		way	7173866	highway	residential	-116.4578049	33.7632154	22	0.2	Mesa Vista Lane	Rancho Mirage	Riverside County	California	United States of America	us	Mesa Vista Lane, Mirada, Rancho Mirage, Rancho Mirage, Riverside County, California, United States of America	-116.4584097	33.7630792	-116.4574053	33.7636921			18, 22, 23, 24, 19, 25, 21
Aqua Drive		way	7086192	highway	residential	-116.4583271	33.7936140	22	0.2	Aqua Drive	Cathedral City	Riverside County	California	United States of America	us	Aqua Drive, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4583351	33.7926091	-116.4583192	33.7946189			
Butterfield		way	7098950	highway	residential	-116.4597976	33.7950895	22	0.2	Butterfield	Cathedral City	Riverside County	California	United States of America	us	Butterfield, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4598246	33.7926189	-116.4597845	33.7975612			
Dromedary Dunes		way	7141970	highway	residential	-116.4576143	33.7932590	22	0.2	Dromedary Dunes	Cathedral City	Riverside County	California	United States of America	us	Dromedary Dunes, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4576156	33.7926904	-116.4575851	33.7938230			
Dromedary Circle		way	7151031	highway	residential	-116.4571468	33.7926080	22	0.2	Dromedary Circle	Cathedral City	Riverside County	California	United States of America	us	Dromedary Circle, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4576070	33.7926037	-116.4569894	33.7930399			
Dunes Circle		way	7077814	highway	residential	-116.4571183	33.7938415	22	0.2	Dunes Circle	Cathedral City	Riverside County	California	United States of America	us	Dunes Circle, Cathedral City, Cathedral City, Riverside County, California, United States of America	-116.4575851	33.7934223	-116.4569849	33.7938487			
Starburst Drive		way	7112414	highway	residential	-116.4065508	33.6895748	22	0.2	Starburst Drive	Palm Desert	Riverside County	California	United States of America	us	Starburst Drive, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4076250	33.6892609	-116.4056059	33.6901721			
Pampas Lane		way	7200528	highway	residential	-116.4068262	33.6875737	22	0.2	Pampas Lane	Palm Desert	Riverside County	California	United States of America	us	Pampas Lane, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4071931	33.6864602	-116.4066750	33.6886205			
Desert Fern Lane		way	7226849	highway	residential	-116.4070411	33.6886191	22	0.2	Desert Fern Lane	Palm Desert	Riverside County	California	United States of America	us	Desert Fern Lane, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4080228	33.6856138	-116.4032293	33.6886354			
Ocotillo Lane		way	7239530	highway	residential	-116.4066558	33.6855303	22	0.2	Ocotillo Lane	Palm Desert	Riverside County	California	United States of America	us	Ocotillo Lane, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4070969	33.6854359	-116.4062068	33.6856544			
Circle A Drive		way	7290629	highway	residential	-116.4044093	33.6874304	22	0.2	Circle A Drive	Palm Desert	Riverside County	California	United States of America	us	Circle A Drive, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4049363	33.6869095	-116.4039551	33.6878802			
Prickly Pear Lane		way	7305383	highway	residential	-116.4041536	33.6879981	22	0.2	Prickly Pear Lane	Palm Desert	Riverside County	California	United States of America	us	Prickly Pear Lane, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4044135	33.6874347	-116.4038938	33.6885615			
Box C Drive		way	7322574	highway	residential	-116.4052986	33.6861536	22	0.2	Box C Drive	Palm Desert	Riverside County	California	United States of America	us	Box C Drive, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4054993	33.6856778	-116.4050978	33.6866294			
Flying F Drive		way	7107556	highway	residential	-116.4055657	33.6879888	22	0.2	Flying F Drive	Palm Desert	Riverside County	California	United States of America	us	Flying F Drive, Silver Spur Mobile Manor, Palm Desert, Riverside County, California, United States of America	-116.4061611	33.6875565	-116.4053392	33.6886143			
Davis Road		way	7149490	highway	residential	-116.3943013	33.6988131	22	0.2	Davis Road	Palm Desert	Riverside County	California	United States of America	us	Davis Road, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3949561	33.6988014	-116.3936450	33.6988230			
Quail Summit Drive		way	7151458	highway	residential	-116.4004407	33.6935229	22	0.2	Quail Summit Drive	Palm Desert	Riverside County	California	United States of America	us	Quail Summit Drive, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.4007243	33.6934497	-116.4001571	33.6935960			
Carriage Trail		way	7168744	highway	residential	-116.3914051	33.6921731	22	0.2	Carriage Trail	Palm Desert	Riverside County	California	United States of America	us	Carriage Trail, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3933140	33.6921544	-116.3895434	33.6924139			
Sageflower Lane		way	7337351	highway	residential	-116.3999283	33.6940417	22	0.2	Sageflower Lane	Palm Desert	Riverside County	California	United States of America	us	Sageflower Lane, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3999343	33.6938571	-116.3998909	33.6942304			
Vale Crest		way	201675255	highway	residential	-116.3983824	33.6892322	22	0.2	Vale Crest	Palm Desert	Riverside County	California	United States of America	us	Vale Crest, Palm Desert, Palm Desert, Riverside County, California, United States of America	-116.3991253	33.6890282	-116.3980980	33.6894103			
