name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Brown Buttes		node	358807856	natural	peak	-115.6888843	34.7141582	18	0.3			San Bernardino County	California	United States of America	us	Brown Buttes, San Bernardino County, California, United States of America	-115.6888843	34.7141582	-115.6888843	34.7141582			
Blind Hills		node	358807831	natural	peak	-115.3399842	34.8380510	18	0.3			San Bernardino County	California	United States of America	us	Blind Hills, San Bernardino County, California, United States of America	-115.3399842	34.8380510	-115.3399842	34.8380510			
Granite Peak		node	358795039	natural	peak	-115.6952738	34.7936014	18	0.3			San Bernardino County	California	United States of America	us	Granite Peak, San Bernardino County, California, United States of America	-115.6952738	34.7936014	-115.6952738	34.7936014			
Granite Peak Plateau		node	358795037	natural	peak	-115.6849957	34.7841573	18	0.3			San Bernardino County	California	United States of America	us	Granite Peak Plateau, San Bernardino County, California, United States of America	-115.6849957	34.7841573	-115.6849957	34.7841573			
White Fang		node	358795033	natural	peak	-115.6397163	34.7824913	18	0.3			San Bernardino County	California	United States of America	us	White Fang, San Bernardino County, California, United States of America	-115.6397163	34.7824913	-115.6397163	34.7824913			
Silver Peak		node	358795035	natural	peak	-115.6977739	34.8105457	18	0.3			San Bernardino County	California	United States of America	us	Silver Peak, San Bernardino County, California, United States of America	-115.6977739	34.8105457	-115.6977739	34.8105457			
Pilot Peak		node	358790607	natural	peak	-115.0816406	34.5594482	18	0.3			San Bernardino County	California	United States of America	us	Pilot Peak, San Bernardino County, California, United States of America	-115.0816406	34.5594482	-115.0816406	34.5594482			
Mercury Mountain		node	358789043	natural	peak	-115.1949774	34.6236120	18	0.3			San Bernardino County	California	United States of America	us	Mercury Mountain, San Bernardino County, California, United States of America	-115.1949774	34.6236120	-115.1949774	34.6236120			
Lead Mountain		node	358787538	natural	peak	-115.9391683	34.4674945	18	0.3			San Bernardino County	California	United States of America	us	Lead Mountain, San Bernardino County, California, United States of America	-115.9391683	34.4674945	-115.9391683	34.4674945			
Halfway Hill		node	358785262	natural	peak	-115.3291508	34.8736060	18	0.3			San Bernardino County	California	United States of America	us	Halfway Hill, San Bernardino County, California, United States of America	-115.3291508	34.8736060	-115.3291508	34.8736060			
Goffs Butte		node	358784857	natural	peak	-115.0685873	34.8808318	18	0.3			San Bernardino County	California	United States of America	us	Goffs Butte, San Bernardino County, California, United States of America	-115.0685873	34.8808318	-115.0685873	34.8808318			
Fountain Peak		node	358784260	natural	peak	-115.5374921	34.9461021	18	0.3			San Bernardino County	California	United States of America	us	Fountain Peak, San Bernardino County, California, United States of America	-115.5374921	34.9461021	-115.5374921	34.9461021			
Castle Dome		node	358781678	natural	peak	-115.3783179	34.7288855	18	0.3			San Bernardino County	California	United States of America	us	Castle Dome, San Bernardino County, California, United States of America	-115.3783179	34.7288855	-115.3783179	34.7288855			
Amboy Crater		node	299496225	natural	volcano	-115.7907044	34.5449805	18	0.3			San Bernardino County	California	United States of America	us	Amboy Crater, San Bernardino County, California, United States of America	-115.7907044	34.5449805	-115.7907044	34.5449805			
Valley Mountain		node	358794004	natural	peak	-115.9686112	34.2183335	18	0.3			San Bernardino County	California	United States of America	us	Valley Mountain, San Bernardino County, California, United States of America	-115.9686112	34.2183335	-115.9686112	34.2183335			
Twentynine Palms Mountain		node	358793688	natural	peak	-115.9522208	34.0588924	18	0.3			San Bernardino County	California	United States of America	us	Twentynine Palms Mountain, San Bernardino County, California, United States of America	-115.9522208	34.0588924	-115.9522208	34.0588924			
Sheep Hole Pass		node	358792524	natural	peak	-115.7202714	34.2300011	18	0.3			San Bernardino County	California	United States of America	us	Sheep Hole Pass, San Bernardino County, California, United States of America	-115.7202714	34.2300011	-115.7202714	34.2300011			
Humbug Mountain		node	358786206	natural	peak	-115.7941606	34.0763924	18	0.3			San Bernardino County	California	United States of America	us	Humbug Mountain, San Bernardino County, California, United States of America	-115.7941606	34.0763924	-115.7941606	34.0763924			
Humbug Mountain		node	4159516790	natural	peak	-115.8031504	34.0700059	18	0.3			San Bernardino County	California	United States of America	us	Humbug Mountain, San Bernardino County, California, United States of America	-115.8031504	34.0700059	-115.8031504	34.0700059			
Bush		node	150948763	place	hamlet	-115.7030477	34.1500028	19	0.275			San Bernardino County	California	United States of America	us	Bush, San Bernardino County, California, United States of America	-115.7030477	34.1500028	-115.7030477	34.1500028			
Old Dale		node	150957682	place	hamlet	-115.7952722	34.1225026	19	0.275			San Bernardino County	California	United States of America	us	Old Dale, San Bernardino County, California, United States of America	-115.7952722	34.1225026	-115.7952722	34.1225026			
Fishel		node	150970473	place	hamlet	-115.2422026	34.3125066	19	0.275			San Bernardino County	California	United States of America	us	Fishel, San Bernardino County, California, United States of America	-115.2422026	34.3125066	-115.2422026	34.3125066			
Glasgow		node	150959548	place	hamlet	-115.8697256	34.9835976	19	0.275			San Bernardino County	California	United States of America	us	Glasgow, San Bernardino County, California, United States of America	-115.8697256	34.9835976	-115.8697256	34.9835976			
Goffs		node	150971513	place	hamlet	-115.0627541	34.9191646	19	0.275			San Bernardino County	California	United States of America	us	Goffs, San Bernardino County, California, United States of America	-115.0627541	34.9191646	-115.0627541	34.9191646			
Chubbuck		node	150953167	multiple	locality	-115.2796760	34.3564955	20	0.25			San Bernardino County	California	United States of America	us	Chubbuck, San Bernardino County, California, United States of America	-115.2796760	34.3564955	-115.2796760	34.3564955			
Milligan		node	150979322	multiple	locality	-115.1697713	34.2771840	20	0.25			San Bernardino County	California	United States of America	us	Milligan, San Bernardino County, California, United States of America	-115.1697713	34.2771840	-115.1697713	34.2771840			
Siberia		node	150971835	multiple	locality	-115.9857681	34.6267106	20	0.25			San Bernardino County	California	United States of America	us	Siberia, San Bernardino County, California, United States of America	-115.9857681	34.6267106	-115.9857681	34.6267106			
Saltus		node	150948186	multiple	locality	-115.6898124	34.5405216	20	0.25			San Bernardino County	California	United States of America	us	Saltus, San Bernardino County, California, United States of America	-115.6898124	34.5405216	-115.6898124	34.5405216			
Fenner		node	150951951	multiple	locality	-115.1791452	34.8158313	20	0.25			San Bernardino County	California	United States of America	us	Fenner, San Bernardino County, California, United States of America	-115.1791452	34.8158313	-115.1791452	34.8158313			
Danby		node	150959209	multiple	locality	-115.3464934	34.6351832	20	0.25			San Bernardino County	California	United States of America	us	Danby, San Bernardino County, California, United States of America	-115.3464934	34.6351832	-115.3464934	34.6351832			
Archer		node	150962092	multiple	locality	-115.3676699	34.4212068	20	0.25			San Bernardino County	California	United States of America	us	Archer, San Bernardino County, California, United States of America	-115.3676699	34.4212068	-115.3676699	34.4212068			
Flynn		node	150971364	multiple	locality	-115.7322204	34.9785988	20	0.25			San Bernardino County	California	United States of America	us	Flynn, San Bernardino County, California, United States of America	-115.7322204	34.9785988	-115.7322204	34.9785988			
Kerens		node	150976551	multiple	locality	-115.8066676	34.9663761	20	0.25			San Bernardino County	California	United States of America	us	Kerens, San Bernardino County, California, United States of America	-115.8066676	34.9663761	-115.8066676	34.9663761			
Music Valley		node	3557216921	multiple	locality	-115.9519229	34.0305585	20	0.25			Riverside County	California	United States of America	us	Music Valley, Riverside County, California, United States of America	-115.9519229	34.0305585	-115.9519229	34.0305585			
Amboy Crater		node	358779655	natural	peak	-115.7911092	34.5438830	18	0.240544503165912			San Bernardino County	California	United States of America	us	Amboy Crater, San Bernardino County, California, United States of America	-115.7911092	34.5438830	-115.7911092	34.5438830	Q4741685	en:Amboy Crater	
Calumet Mine Road		way	7408599	highway	residential	-115.5568429	34.4290682	22	0.2	Calumet Mine Road		San Bernardino County	California	United States of America	us	Calumet Mine Road, San Bernardino County, California, United States of America	-115.5610320	34.4241160	-115.5556950	34.4351829			
Mojave Road		way	7500249	highway	residential	-115.9839156	34.1279780	22	0.2	Mojave Road	Twentynine Palms	San Bernardino County	California	United States of America	us	Mojave Road, Twentynine Palms, San Bernardino County, California, United States of America	-115.9842571	34.1196955	-115.9838846	34.1363662			
Barbara Lane		way	7304614	highway	residential	-115.8747161	34.1161629	22	0.2	Barbara Lane		San Bernardino County	California	United States of America	us	Barbara Lane, San Bernardino County, California, United States of America	-115.8747311	34.1151950	-115.8747011	34.1171309			
Roadrunner Drive		way	7440418	highway	residential	-115.9837616	34.1217256	22	0.2	Roadrunner Drive		San Bernardino County	California	United States of America	us	Roadrunner Drive, San Bernardino County, California, United States of America	-115.9838846	34.1216446	-115.9836386	34.1218065			
Road Runner Road		way	7288430	highway	residential	-115.9363357	34.1646266	22	0.2	Road Runner Road		San Bernardino County	California	United States of America	us	Road Runner Road, San Bernardino County, California, United States of America	-115.9364013	34.1635770	-115.9362701	34.1656762			
Saphire Road		way	7351714	highway	residential	-115.9335111	34.1643079	22	0.2	Saphire Road		San Bernardino County	California	United States of America	us	Saphire Road, San Bernardino County, California, United States of America	-115.9335119	34.1629316	-115.9334828	34.1656845			
Bagdad Way		way	7400260	highway	residential	-115.8859770	34.4940112	22	0.2	Bagdad Way		San Bernardino County	California	United States of America	us	Bagdad Way, San Bernardino County, California, United States of America	-115.8869670	34.4880480	-115.8850510	34.4999940			
Mangels Road		way	7279379	highway	residential	-115.7177201	34.2485961	22	0.2	Mangels Road		San Bernardino County	California	United States of America	us	Mangels Road, San Bernardino County, California, United States of America	-115.7234770	34.2452659	-115.7150180	34.2489390			
Fairview		way	507707768	highway	residential	-115.8071150	34.1665429	22	0.2	Fairview		San Bernardino County	California	United States of America	us	Fairview, San Bernardino County, California, United States of America	-115.8071318	34.1655029	-115.8070981	34.1675829			
Pinto Mountain Road		way	7212086	highway	residential	-115.9663282	34.1289995	22	0.2	Pinto Mountain Road		San Bernardino County	California	United States of America	us	Pinto Mountain Road, San Bernardino County, California, United States of America	-115.9663918	34.1215012	-115.9662619	34.1364973			
Barbara Road		way	7311854	multiple	residential,track	-115.8673940	34.1194029	22	0.2			San Bernardino County	California	United States of America	us	Barbara Road, San Bernardino County, California, United States of America	-115.8747011	34.1169169	-115.8671793	34.1220054			
Don's Road		way	7433282	multiple	residential,track	-115.8653551	34.1963240	22	0.2			San Bernardino County	California	United States of America	us	Don's Road, San Bernardino County, California, United States of America	-115.8653691	34.1927130	-115.8653340	34.2016730			
Gold Crown Road		way	7211495	multiple	residential,track	-115.7644171	34.0727929	22	0.2			San Bernardino County	California	United States of America	us	Gold Crown Road, San Bernardino County, California, United States of America	-115.7949313	34.0240946	-115.7294551	34.1222985			
Mountain Springs Road		way	7498135	multiple	residential,secondary,track	-115.0624490	34.8934620	22	0.2			San Bernardino County	California	United States of America	us	Mountain Springs Road, San Bernardino County, California, United States of America	-117.3481726	34.7536320	-115.0509216	34.9190704			
National Trails Highway	Will Rogers Highway	way	7238336	multiple	primary,residential,secondary,track,unclassified	-115.9569424	34.6030041	22	0.2			San Bernardino County	California	United States of America	us	National Trails Highway, San Bernardino County, California, United States of America	-117.3457502	34.5549601	-114.4894637	34.8677808			46548
Normglo Road		way	7447255	highway	residential	-115.9748704	34.1876129	22	0.2	Normglo Road		San Bernardino County	California	United States of America	us	Normglo Road, San Bernardino County, California, United States of America	-115.9749087	34.1654524	-115.9748145	34.1944470			
Pinto Mountain Road		way	7212073	multiple	residential,track	-115.9661712	34.1863428	22	0.2			San Bernardino County	California	United States of America	us	Pinto Mountain Road, San Bernardino County, California, United States of America	-115.9662665	34.1508950	-115.9660955	34.1981464			
South Road		way	7238995	multiple	residential,track	-115.8923558	34.1364446	22	0.2			San Bernardino County	California	United States of America	us	South Road, San Bernardino County, California, United States of America	-117.5209351	34.1359417	-115.8673862	34.5517708			
Gold Crown Road		way	7089150	highway	track	-115.7075391	34.0015580	26	0.1	Gold Crown Road		Riverside County	California	United States of America	us	Gold Crown Road, Riverside County, California, United States of America	-115.7407012	33.9778809	-115.6816961	34.0240946			
Amador Avenue		way	7420254	highway	track	-115.9949131	34.1980279	26	0.1	Amador Avenue		San Bernardino County	California	United States of America	us	Amador Avenue, San Bernardino County, California, United States of America	-115.9949568	34.1871446	-115.9948115	34.2006489			
Amboy Road		way	7207742	multiple	secondary,unclassified	-115.7063030	34.3030027	26	0.1			San Bernardino County	California	United States of America	us	Amboy Road, San Bernardino County, California, United States of America	-116.0014476	34.1652575	-115.6902087	34.5582671			
Betty Lane		way	7208471	highway	track	-115.8357120	34.1976410	26	0.1	Betty Lane		San Bernardino County	California	United States of America	us	Betty Lane, San Bernardino County, California, United States of America	-115.8360650	34.1920250	-115.8357120	34.1979129			
Cadiz Road		way	7327986	multiple	track,unclassified	-115.1763971	34.2769600	26	0.1			San Bernardino County	California	United States of America	us	Cadiz Road, San Bernardino County, California, United States of America	-115.5442233	34.1069277	-114.9312281	34.5619154			
Calexico Avenue		way	7319590	highway	track	-115.9993800	34.1980300	26	0.1	Calexico Avenue		San Bernardino County	California	United States of America	us	Calexico Avenue, San Bernardino County, California, United States of America	-115.9993800	34.1932597	-115.9991534	34.2006143			
Campbell Road		way	7444749	highway	track	-115.8077524	34.1655035	26	0.1	Campbell Road		San Bernardino County	California	United States of America	us	Campbell Road, San Bernardino County, California, United States of America	-115.8077524	34.1642526	-115.8061274	34.1675369			
Carey Road		way	7305712	highway	track	-115.8653551	34.1963240	26	0.1	Carey Road		San Bernardino County	California	United States of America	us	Carey Road, San Bernardino County, California, United States of America	-115.8791461	34.1961470	-115.8357230	34.1967100			
Circle Drive		way	7093079	highway	track	-115.0646595	34.9201079	26	0.1	Circle Drive		San Bernardino County	California	United States of America	us	Circle Drive, San Bernardino County, California, United States of America	-115.0659818	34.9197519	-115.0628587	34.9213601			
Diamond Bar Road		way	7225191	highway	track	-115.9926899	34.1689178	26	0.1	Diamond Bar Road		San Bernardino County	California	United States of America	us	Diamond Bar Road, San Bernardino County, California, United States of America	-116.0013653	34.1687484	-115.9840162	34.1690815			
Dons Road		way	7307087	highway	track	-115.8653551	34.1963240	26	0.1	Dons Road		San Bernardino County	California	United States of America	us	Dons Road, San Bernardino County, California, United States of America	-115.8653640	34.1937549	-115.8629760	34.1993160			
Easy Street		way	7293654	highway	track	-115.9254020	34.1441409	26	0.1	Easy Street		San Bernardino County	California	United States of America	us	Easy Street, San Bernardino County, California, United States of America	-115.9310574	34.1366505	-115.9247310	34.1511716			
Eddie Albert Road		way	445777939	highway	track	-115.8279506	34.1821069	26	0.1	Eddie Albert Road		San Bernardino County	California	United States of America	us	Eddie Albert Road, San Bernardino County, California, United States of America	-115.8366299	34.1800722	-115.8158386	34.1889224			
El Paseo Drive		way	7351930	highway	track	-115.9384827	34.1438710	26	0.1	El Paseo Drive		San Bernardino County	California	United States of America	us	El Paseo Drive, San Bernardino County, California, United States of America	-115.9608339	34.1436788	-115.9273274	34.1440213			
Encanto Road		way	7335376	highway	track	-115.9139382	34.1980782	26	0.1	Encanto Road		San Bernardino County	California	United States of America	us	Encanto Road, San Bernardino County, California, United States of America	-115.9160792	34.1980441	-115.9049984	34.1980937			
Essex Road		way	7455565	highway	tertiary	-115.3534913	34.8208384	26	0.1	Essex Road		San Bernardino County	California	United States of America	us	Essex Road, San Bernardino County, California, United States of America	-115.5131954	34.7350484	-115.2457462	34.9461204			
Falderman Avenue		way	273890260	highway	track	-115.9925691	34.1980269	26	0.1	Falderman Avenue		San Bernardino County	California	United States of America	us	Falderman Avenue, San Bernardino County, California, United States of America	-115.9927074	34.1854086	-115.9925561	34.2121100			
Gaedke Lane		way	7492862	highway	track	-115.8513682	34.1178092	26	0.1	Gaedke Lane		San Bernardino County	California	United States of America	us	Gaedke Lane, San Bernardino County, California, United States of America	-115.8521670	34.1146361	-115.8488947	34.1220587			
Gammel Road		way	7199400	highway	track	-115.9485953	34.1801676	26	0.1	Gammel Road		San Bernardino County	California	United States of America	us	Gammel Road, San Bernardino County, California, United States of America	-115.9488259	34.1365831	-115.9483820	34.1966593			
Gillespie Road		way	7340519	highway	track	-115.8919876	34.1926371	26	0.1	Gillespie Road		San Bernardino County	California	United States of America	us	Gillespie Road, San Bernardino County, California, United States of America	-115.8935030	34.1915150	-115.8919826	34.1944293			
Godwin Road		way	7475782	multiple	tertiary,track	-115.9311809	34.1847046	26	0.1			San Bernardino County	California	United States of America	us	Godwin Road, San Bernardino County, California, United States of America	-115.9313180	34.1330751	-115.9310670	34.2046780			5444, 5444
Goffs Road		way	7317210	highway	secondary	-115.0484114	34.9157795	26	0.1	Goffs Road		San Bernardino County	California	United States of America	us	Goffs Road, San Bernardino County, California, United States of America	-115.2250456	34.7525313	-114.8243954	34.9422270			31251
Gopher Grove Lane		way	7522815	highway	track	-115.9634719	34.1353787	26	0.1	Gopher Grove Lane		San Bernardino County	California	United States of America	us	Gopher Grove Lane, San Bernardino County, California, United States of America	-115.9662619	34.1310428	-115.9619428	34.1509305			
Government Road		way	7518124	highway	track	-115.9138912	34.1421221	26	0.1	Government Road		San Bernardino County	California	United States of America	us	Government Road, San Bernardino County, California, United States of America	-115.9159317	34.1364105	-115.9138819	34.1421221			
Happiness Lane		way	7216484	highway	track	-115.0651360	34.9122730	26	0.1	Happiness Lane		San Bernardino County	California	United States of America	us	Happiness Lane, San Bernardino County, California, United States of America	-115.0676431	34.9113540	-115.0633798	34.9134423			
Hendricks Drive		way	7379705	highway	track	-115.7980474	34.1781181	26	0.1	Hendricks Drive		San Bernardino County	California	United States of America	us	Hendricks Drive, San Bernardino County, California, United States of America	-115.8048860	34.1761648	-115.7798963	34.1798739			
Henry Road		way	7440124	highway	track	-115.8114750	34.1581820	26	0.1	Henry Road		San Bernardino County	California	United States of America	us	Henry Road, San Bernardino County, California, United States of America	-115.8155701	34.1581820	-115.8082390	34.1726190			
Hidden Hills Road		way	7244394	highway	track	-115.4058891	34.8167420	26	0.1	Hidden Hills Road		San Bernardino County	California	United States of America	us	Hidden Hills Road, San Bernardino County, California, United States of America	-115.6099932	34.7813349	-115.1861404	34.8207700			
Hummingbird Trail		way	7222568	highway	track	-115.3015230	34.7388520	26	0.1	Hummingbird Trail		San Bernardino County	California	United States of America	us	Hummingbird Trail, San Bernardino County, California, United States of America	-115.3453061	34.7268229	-115.2600764	34.7532679			
Iron Mountain Pump Plant Road		way	7226356	multiple	track,unclassified	-115.1051190	34.1601071	26	0.1			San Bernardino County	California	United States of America	us	Iron Mountain Pump Plant Road, San Bernardino County, California, United States of America	-115.1249884	34.0882503	-115.0865620	34.2399339			
Kelso-Dunes Road		way	61512043	highway	track	-115.6974193	34.8927004	26	0.1	Kelso-Dunes Road		San Bernardino County	California	United States of America	us	Kelso-Dunes Road, San Bernardino County, California, United States of America	-115.7436906	34.8779614	-115.6491124	34.9011405			
Leaches Lane		way	7391803	highway	track	-115.9225020	34.1782990	26	0.1	Leaches Lane		San Bernardino County	California	United States of America	us	Leaches Lane, San Bernardino County, California, United States of America	-115.9311979	34.1782753	-115.9204088	34.1783343			
Meriwether Road		way	7387938	highway	track	-115.8523421	34.1926730	26	0.1	Meriwether Road		San Bernardino County	California	United States of America	us	Meriwether Road, San Bernardino County, California, United States of America	-115.8523421	34.1654715	-115.8520030	34.2088569			
Mica Avenue		way	7288555	highway	track	-115.9970313	34.1943501	26	0.1	Mica Avenue		San Bernardino County	California	United States of America	us	Mica Avenue, San Bernardino County, California, United States of America	-115.9970313	34.1871172	-115.9969882	34.2006346			
Midway Road		way	507707761	highway	track	-115.7908209	34.1780514	26	0.1	Midway Road		San Bernardino County	California	United States of America	us	Midway Road, San Bernardino County, California, United States of America	-115.7909901	34.1654605	-115.7907707	34.1925670			
Moody Lane		way	7449051	highway	track	-115.8587831	34.2059870	26	0.1	Moody Lane		San Bernardino County	California	United States of America	us	Moody Lane, San Bernardino County, California, United States of America	-115.8601890	34.1926970	-115.8587831	34.2069960			
Moonlight		way	7501191	highway	track	-115.9483146	34.1253796	26	0.1	Moonlight		San Bernardino County	California	United States of America	us	Moonlight, San Bernardino County, California, United States of America	-115.9483397	34.1221627	-115.9482491	34.1331170			
Morrison		way	7403835	highway	track	-115.8644590	34.2044180	26	0.1	Morrison		San Bernardino County	California	United States of America	us	Morrison, San Bernardino County, California, United States of America	-115.8645440	34.2039140	-115.8629961	34.2044720			
Naborly Road		way	507707763	highway	track	-115.8167641	34.1724370	26	0.1	Naborly Road		San Bernardino County	California	United States of America	us	Naborly Road, San Bernardino County, California, United States of America	-115.8172159	34.1617767	-115.8162981	34.1840059			
Needles Freeway		way	7277690	highway	motorway	-115.8074904	34.7217626	26	0.1	Needles Freeway		San Bernardino County	California	United States of America	us	Needles Freeway, San Bernardino County, California, United States of America	-116.9370774	34.7142756	-114.4878525	34.8917302			
Nomac Road		way	7199562	highway	track	-115.0614960	34.9168429	26	0.1	Nomac Road		San Bernardino County	California	United States of America	us	Nomac Road, San Bernardino County, California, United States of America	-115.0628370	34.9141919	-115.0598651	34.9179240			
Old Woman Meteorite Road		way	7519934	highway	track	-115.2540982	34.4033001	26	0.1	Old Woman Meteorite Road		San Bernardino County	California	United States of America	us	Old Woman Meteorite Road, San Bernardino County, California, United States of America	-115.2861744	34.3655431	-115.2315901	34.4337339			
Palm Drive		way	7359686	highway	track	-115.8830490	34.1895460	26	0.1	Palm Drive		San Bernardino County	California	United States of America	us	Palm Drive, San Bernardino County, California, United States of America	-115.8833771	34.1841364	-115.8820740	34.1911809			
Pipeline Road		way	7028067	highway	track	-115.6535257	34.8968168	26	0.1	Pipeline Road		San Bernardino County	California	United States of America	us	Pipeline Road, San Bernardino County, California, United States of America	-117.6325737	34.1458672	-115.1813328	35.1326309			41100
Ranger Road		way	7312548	highway	track	-115.8257497	34.1889399	26	0.1	Ranger Road		San Bernardino County	California	United States of America	us	Ranger Road, San Bernardino County, California, United States of America	-115.8279631	34.1821431	-115.8256331	34.1926585			
Reagan Avenue		way	7411612	highway	unclassified	-115.7460468	34.5554588	26	0.1	Reagan Avenue		San Bernardino County	California	United States of America	us	Reagan Avenue, San Bernardino County, California, United States of America	-115.7491568	34.5552746	-115.7429422	34.5558416			
Salt Evaporation Plan Road		way	7379450	highway	track	-115.3675570	34.2652320	26	0.1	Salt Evaporation Plan Road		San Bernardino County	California	United States of America	us	Salt Evaporation Plan Road, San Bernardino County, California, United States of America	-115.3713171	34.2609360	-115.3602871	34.2679080			
Salt Evaporation Plan Street		way	7203129	highway	track	-115.7261311	34.4777709	26	0.1	Salt Evaporation Plan Street		San Bernardino County	California	United States of America	us	Salt Evaporation Plan Street, San Bernardino County, California, United States of America	-115.7434227	34.4702599	-115.7126630	34.4859740			
Salt Evaporator Plan Road		way	7463320	highway	track	-115.4047930	34.3025270	26	0.1	Salt Evaporator Plan Road		San Bernardino County	California	United States of America	us	Salt Evaporator Plan Road, San Bernardino County, California, United States of America	-115.4434681	34.2523009	-115.3713171	34.3571160			
Samarkand Drive		way	7376395	highway	track	-115.9582220	34.1579193	26	0.1	Samarkand Drive		San Bernardino County	California	United States of America	us	Samarkand Drive, San Bernardino County, California, United States of America	-115.9662483	34.1577644	-115.9442277	34.1584913			
Schooler Road		way	7236102	highway	track	-115.8608400	34.1762535	26	0.1	Schooler Road		San Bernardino County	California	United States of America	us	Schooler Road, San Bernardino County, California, United States of America	-115.8611473	34.1654706	-115.8607595	34.1873109			
Shelton Road		way	7219989	highway	track	-115.8783630	34.0983949	26	0.1	Shelton Road		San Bernardino County	California	United States of America	us	Shelton Road, San Bernardino County, California, United States of America	-115.8973740	34.0624190	-115.8783630	34.1654706			
Steeg Road		way	7411711	highway	track	-115.9138736	34.1796373	26	0.1	Steeg Road		San Bernardino County	California	United States of America	us	Steeg Road, San Bernardino County, California, United States of America	-115.9160833	34.1437019	-115.9134954	34.1817991			
Sunflower Springs Road		way	7191474	highway	track	-115.1386230	34.6113490	26	0.1	Sunflower Springs Road		San Bernardino County	California	United States of America	us	Sunflower Springs Road, San Bernardino County, California, United States of America	-115.1695540	34.5892750	-115.1122731	34.6561659			
Sunflower Springs Spur		way	7363474	highway	track	-115.1347361	34.5430200	26	0.1	Sunflower Springs Spur		San Bernardino County	California	United States of America	us	Sunflower Springs Spur, San Bernardino County, California, United States of America	-115.1648120	34.5409869	-115.1094620	34.5544720			
