name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Branigan Lake		way	207242993	natural	water	-119.6880165	38.0300542	16	0.35			Tuolumne County	California	United States of America	us	Branigan Lake, Tuolumne County, California, United States of America	-119.6910040	38.0275157	-119.6847953	38.0327101			
Edith Lake		way	207242996	natural	water	-119.7497740	38.0612054	16	0.35			Tuolumne County	California	United States of America	us	Edith Lake, Tuolumne County, California, United States of America	-119.7552480	38.0587220	-119.7437762	38.0637084			
Black Bear Lake		way	283741736	natural	water	-119.6503320	38.1516030	16	0.35			Tuolumne County	California	United States of America	us	Black Bear Lake, Tuolumne County, California, United States of America	-119.6524232	38.1495288	-119.6478418	38.1536485			
Bigelow Lake		way	283741735	natural	water	-119.6377556	38.1549933	16	0.35			Tuolumne County	California	United States of America	us	Bigelow Lake, Tuolumne County, California, United States of America	-119.6414238	38.1524549	-119.6329965	38.1574714			
Huckleberry Lake		way	283741753	natural	water	-119.7160884	38.1285805	16	0.35			Tuolumne County	California	United States of America	us	Huckleberry Lake, Tuolumne County, California, United States of America	-119.7286321	38.1189247	-119.7019808	38.1381777			
Cow Meadow Lake		way	182800061	natural	water	-119.7384301	38.1414927	16	0.35			Tuolumne County	California	United States of America	us	Cow Meadow Lake, Tuolumne County, California, United States of America	-119.7432112	38.1391088	-119.7329539	38.1440674			
Red Can Lake		way	182800072	natural	water	-119.7530607	38.1432044	16	0.35			Tuolumne County	California	United States of America	us	Red Can Lake, Tuolumne County, California, United States of America	-119.7552584	38.1420311	-119.7521892	38.1444114			
Wood Lake		way	78291854	natural	water	-119.7535161	38.1512537	16	0.35			Tuolumne County	California	United States of America	us	Wood Lake, Tuolumne County, California, United States of America	-119.7639905	38.1489503	-119.7492839	38.1535569			
Lower Buck Lake		way	182800071	natural	water	-119.7427194	38.1576842	16	0.35			Tuolumne County	California	United States of America	us	Lower Buck Lake, Tuolumne County, California, United States of America	-119.7470704	38.1538324	-119.7392699	38.1612593			
Long Lake		way	182800070	natural	water	-119.7525313	38.1755751	16	0.35			Tuolumne County	California	United States of America	us	Long Lake, Tuolumne County, California, United States of America	-119.7581485	38.1705709	-119.7490795	38.1808076			
Wire Lakes		relation	5424074	natural	water	-119.7713077	38.1805239	16	0.35			Tuolumne County	California	United States of America	us	Wire Lakes, Tuolumne County, California, United States of America	-119.7743021	38.1789233	-119.7698389	38.1818500			
Ridge Lake		way	278460561	natural	water	-119.7438383	38.2212984	16	0.35			Tuolumne County	California	United States of America	us	Ridge Lake, Tuolumne County, California, United States of America	-119.7457628	38.2194524	-119.7417448	38.2233053			
Kennedy Lake		way	38803335	natural	water	-119.6521139	38.2602102	16	0.35			Tuolumne County	California	United States of America	us	Kennedy Lake, Tuolumne County, California, United States of America	-119.6589308	38.2580198	-119.6494466	38.2628386			
Pruitt Lake		way	79452716	natural	water	-119.7617825	38.1124004	16	0.35			Tuolumne County	California	United States of America	us	Pruitt Lake, Tuolumne County, California, United States of America	-119.7627734	38.1107274	-119.7611462	38.1140385			
Coyote Lake		way	79453894	natural	water	-119.7740797	38.1480336	16	0.35			Tuolumne County	California	United States of America	us	Coyote Lake, Tuolumne County, California, United States of America	-119.7779207	38.1470947	-119.7725441	38.1489663			
Wilma Lake		way	83230425	natural	water	-119.6414620	38.0710473	16	0.35			Tuolumne County	California	United States of America	us	Wilma Lake, Tuolumne County, California, United States of America	-119.6438474	38.0691623	-119.6386781	38.0730352			
Haypress Lake		way	156617795	natural	water	-119.7642119	38.3065880	16	0.35			Tuolumne County	California	United States of America	us	Haypress Lake, Tuolumne County, California, United States of America	-119.7654540	38.3052707	-119.7629536	38.3078851			
Deadman Lake		way	182788791	natural	water	-119.6592348	38.2922113	16	0.35			Tuolumne County	California	United States of America	us	Deadman Lake, Tuolumne County, California, United States of America	-119.6607010	38.2914691	-119.6576700	38.2932580			
Blue Canyon Lake		way	182788789	natural	water	-119.6655787	38.2975876	16	0.35			Tuolumne County	California	United States of America	us	Blue Canyon Lake, Tuolumne County, California, United States of America	-119.6667875	38.2968168	-119.6638777	38.2988721			
Iceland Lake		way	278460564	natural	water	-119.7444568	38.2283951	16	0.35			Tuolumne County	California	United States of America	us	Iceland Lake, Tuolumne County, California, United States of America	-119.7467498	38.2263977	-119.7431878	38.2305274			
Lake Vernon		way	207241232	natural	water	-119.7233650	38.0143057	16	0.35			Tuolumne County	California	United States of America	us	Lake Vernon, Tuolumne County, California, United States of America	-119.7296239	38.0115197	-119.7181901	38.0170647			
Upper Branigan Lake		way	207243002	natural	water	-119.6722007	38.0393124	16	0.35			Tuolumne County	California	United States of America	us	Upper Branigan Lake, Tuolumne County, California, United States of America	-119.6729359	38.0382173	-119.6710073	38.0403928			
Middle Branigan Lake		way	207242999	natural	water	-119.6782029	38.0325453	16	0.35			Tuolumne County	California	United States of America	us	Middle Branigan Lake, Tuolumne County, California, United States of America	-119.6806429	38.0289382	-119.6749859	38.0361038			
Andrews Lake		way	207242991	natural	water	-119.6902764	38.0390539	16	0.35			Tuolumne County	California	United States of America	us	Andrews Lake, Tuolumne County, California, United States of America	-119.6909604	38.0383067	-119.6896975	38.0397766			
Middle Emigrant Lake		way	226334815	natural	water	-119.6543957	38.1903084	16	0.35			Tuolumne County	California	United States of America	us	Middle Emigrant Lake, Tuolumne County, California, United States of America	-119.6570988	38.1884111	-119.6523138	38.1922310			
Lewis Lakes		way	278460568	natural	water	-119.7204770	38.2219057	16	0.35			Tuolumne County	California	United States of America	us	Lewis Lakes, Tuolumne County, California, United States of America	-119.7210489	38.2212060	-119.7201263	38.2225800			
Lewis Lakes		way	278460562	natural	water	-119.7267680	38.2194692	16	0.35			Tuolumne County	California	United States of America	us	Lewis Lakes, Tuolumne County, California, United States of America	-119.7285269	38.2172103	-119.7234682	38.2215353			
Pinto Lakes		way	278460684	natural	water	-119.7543350	38.2070425	16	0.35			Tuolumne County	California	United States of America	us	Pinto Lakes, Tuolumne County, California, United States of America	-119.7554453	38.2066736	-119.7531978	38.2073860			
Lewis Lakes		way	278460560	natural	water	-119.7320102	38.2189467	16	0.35			Tuolumne County	California	United States of America	us	Lewis Lakes, Tuolumne County, California, United States of America	-119.7333388	38.2173451	-119.7300289	38.2204302			
Twin Lakes		way	279675621	natural	water	-119.6847867	38.1312152	16	0.35			Tuolumne County	California	United States of America	us	Twin Lakes, Tuolumne County, California, United States of America	-119.6937887	38.1270782	-119.6721163	38.1352811			
Twin Lakes		way	279675631	natural	water	-119.6572058	38.1364309	16	0.35			Tuolumne County	California	United States of America	us	Twin Lakes, Tuolumne County, California, United States of America	-119.6622458	38.1331722	-119.6521435	38.1396556			
Black Hawk Lake		way	283741737	natural	water	-119.7127493	38.2109559	16	0.35			Tuolumne County	California	United States of America	us	Black Hawk Lake, Tuolumne County, California, United States of America	-119.7136498	38.2105245	-119.7117416	38.2113440			
Lost Lake		way	283741744	natural	water	-119.6482191	38.2302221	16	0.35			Tuolumne County	California	United States of America	us	Lost Lake, Tuolumne County, California, United States of America	-119.6505215	38.2288925	-119.6473105	38.2314863			
Fraser Lakes		way	283741741	natural	water	-119.7003285	38.1684377	16	0.35			Tuolumne County	California	United States of America	us	Fraser Lakes, Tuolumne County, California, United States of America	-119.7023055	38.1680076	-119.6993112	38.1687781			
Fraser Lakes		way	283741742	natural	water	-119.6974291	38.1690214	16	0.35			Tuolumne County	California	United States of America	us	Fraser Lakes, Tuolumne County, California, United States of America	-119.6989854	38.1677076	-119.6959137	38.1703352			
Five Acre Lake		way	365194896	natural	water	-119.7672059	38.1351497	16	0.35			Tuolumne County	California	United States of America	us	Five Acre Lake, Tuolumne County, California, United States of America	-119.7682368	38.1343771	-119.7664272	38.1359161			
Kibbie Lake		way	30578927	natural	water	-119.8455612	38.0528298	16	0.35			Tuolumne County	California	United States of America	us	Kibbie Lake, Tuolumne County, California, United States of America	-119.8498742	38.0454585	-119.8420001	38.0599633			
Kole Lake		way	182800065	natural	water	-119.7795248	38.1399698	16	0.35			Tuolumne County	California	United States of America	us	Kole Lake, Tuolumne County, California, United States of America	-119.7808123	38.1392737	-119.7781448	38.1411045			
Piute Lake		way	182814453	natural	water	-119.8111246	38.1620303	16	0.35			Tuolumne County	California	United States of America	us	Piute Lake, Tuolumne County, California, United States of America	-119.8119406	38.1613470	-119.8097914	38.1627069			
Pingree Lake		relation	1192824	natural	water	-119.7987891	38.1343695	16	0.35			Tuolumne County	California	United States of America	us	Pingree Lake, Tuolumne County, California, United States of America	-119.8004213	38.1320025	-119.7961289	38.1367659			
Jewelry Lake		way	182800063	natural	water	-119.7829331	38.1629309	16	0.35			Tuolumne County	California	United States of America	us	Jewelry Lake, Tuolumne County, California, United States of America	-119.7843245	38.1621419	-119.7815463	38.1635730			
Y Meadow Lake		relation	1700749	natural	water	-119.8281243	38.1933372	16	0.35			Tuolumne County	California	United States of America	us	Y Meadow Lake, Tuolumne County, California, United States of America	-119.8308184	38.1905866	-119.8253287	38.1961166			
Waterhouse Lake		way	503308789	natural	water	-119.9022568	38.2223852	16	0.35			Tuolumne County	California	United States of America	us	Waterhouse Lake, Tuolumne County, California, United States of America	-119.9037410	38.2212736	-119.8998030	38.2235011			
Wire Lakes		relation	5427523	natural	water	-119.7816158	38.1711865	16	0.35			Tuolumne County	California	United States of America	us	Wire Lakes, Tuolumne County, California, United States of America	-119.7852373	38.1689921	-119.7796235	38.1733622			
Chain Lakes		way	78290802	natural	water	-119.8764683	38.1431562	16	0.35			Tuolumne County	California	United States of America	us	Chain Lakes, Tuolumne County, California, United States of America	-119.8780869	38.1424226	-119.8749479	38.1438548			
Granite Lake		way	78290787	natural	water	-119.8328319	38.1835487	16	0.35			Tuolumne County	California	United States of America	us	Granite Lake, Tuolumne County, California, United States of America	-119.8345074	38.1825303	-119.8314537	38.1846106			
Camp Lake		way	78290806	natural	water	-119.8799495	38.1658826	16	0.35			Tuolumne County	California	United States of America	us	Camp Lake, Tuolumne County, California, United States of America	-119.8823293	38.1651913	-119.8783044	38.1666276			
Grouse Lake		way	78290804	natural	water	-119.8700175	38.1515358	16	0.35			Tuolumne County	California	United States of America	us	Grouse Lake, Tuolumne County, California, United States of America	-119.8713952	38.1508954	-119.8658578	38.1522694			
Chewing Gum Lake		way	78290791	natural	water	-119.8493682	38.1942838	16	0.35			Tuolumne County	California	United States of America	us	Chewing Gum Lake, Tuolumne County, California, United States of America	-119.8512777	38.1934088	-119.8487106	38.1951570			
Powell Lake		way	78290814	natural	water	-119.8577330	38.2041039	16	0.35			Tuolumne County	California	United States of America	us	Powell Lake, Tuolumne County, California, United States of America	-119.8591541	38.2033132	-119.8568758	38.2049134			
Bear Lake		way	78290811	natural	water	-119.8641502	38.1750618	16	0.35			Tuolumne County	California	United States of America	us	Bear Lake, Tuolumne County, California, United States of America	-119.8668672	38.1730785	-119.8600209	38.1770078			
Leopold Lake		way	124810224	natural	water	-119.8050292	38.1773263	16	0.35			Tuolumne County	California	United States of America	us	Leopold Lake, Tuolumne County, California, United States of America	-119.8064450	38.1753811	-119.8035696	38.1792608			
Wire Lakes		way	124809882	natural	water	-119.7783850	38.1752178	16	0.35			Tuolumne County	California	United States of America	us	Wire Lakes, Tuolumne County, California, United States of America	-119.7811087	38.1746073	-119.7750968	38.1758349			
Toejam Lake		way	124810223	natural	water	-119.8008511	38.1893564	16	0.35			Tuolumne County	California	United States of America	us	Toejam Lake, Tuolumne County, California, United States of America	-119.8023144	38.1881495	-119.7999706	38.1904853			
Gem Lake		way	182814446	natural	water	-119.7939283	38.1621203	16	0.35			Tuolumne County	California	United States of America	us	Gem Lake, Tuolumne County, California, United States of America	-119.7951473	38.1614031	-119.7928808	38.1627307			
Flora Lake		way	207241229	natural	water	-119.8082028	38.0496018	16	0.35			Tuolumne County	California	United States of America	us	Flora Lake, Tuolumne County, California, United States of America	-119.8097761	38.0482309	-119.8057649	38.0509756			
Bloomer Lake		way	503089985	natural	water	-119.8628579	38.2663632	16	0.35			Tuolumne County	California	United States of America	us	Bloomer Lake, Tuolumne County, California, United States of America	-119.8632010	38.2659845	-119.8622487	38.2667470			
Mary Lake		way	283741758	natural	water	-119.5625948	38.1435295	16	0.35			Tuolumne County	California	United States of America	us	Mary Lake, Tuolumne County, California, United States of America	-119.5655157	38.1403439	-119.5582022	38.1474538			
Dorothy Lake		way	83230426	natural	water	-119.5916188	38.1756513	16	0.35			Tuolumne County	California	United States of America	us	Dorothy Lake, Tuolumne County, California, United States of America	-119.5940092	38.1724294	-119.5837738	38.1788730			
Benson Lake		way	83230155	natural	water	-119.5295423	38.0147784	16	0.35			Tuolumne County	California	United States of America	us	Benson Lake, Tuolumne County, California, United States of America	-119.5347645	38.0085991	-119.5231345	38.0210078			
Snow Lake		way	182788795	natural	water	-119.6273097	38.1714271	16	0.35			Tuolumne County	California	United States of America	us	Snow Lake, Tuolumne County, California, United States of America	-119.6314214	38.1694321	-119.6231053	38.1733682			
Arndt Lake		way	366801348	natural	water	-119.5042115	38.0755189	16	0.35			Tuolumne County	California	United States of America	us	Arndt Lake, Tuolumne County, California, United States of America	-119.5062391	38.0738180	-119.5027780	38.0771110			
Tilden Lake		way	366801357	natural	water	-119.6021908	38.1050165	16	0.35			Tuolumne County	California	United States of America	us	Tilden Lake, Tuolumne County, California, United States of America	-119.6193020	38.0937889	-119.5937381	38.1161679			
Ardeth Lake		way	207242992	natural	water	-119.6912825	38.0511745	16	0.35			Tuolumne County	California	United States of America	us	Ardeth Lake, Tuolumne County, California, United States of America	-119.6934309	38.0487837	-119.6895116	38.0537709			
Yellowhammer Lake		relation	1193323	natural	water	-119.7834625	38.1207094	16	0.35			Tuolumne County	California	United States of America	us	Yellowhammer Lake, Tuolumne County, California, United States of America	-119.7875232	38.1170514	-119.7813940	38.1237147			
Letora Lake		way	283741771	natural	water	-119.7210235	38.1390329	16	0.35			Tuolumne County	California	United States of America	us	Letora Lake, Tuolumne County, California, United States of America	-119.7246237	38.1368162	-119.7157301	38.1411003			
Big Lake		relation	1192825	natural	water	-119.7973356	38.1227312	16	0.35			Tuolumne County	California	United States of America	us	Big Lake, Tuolumne County, California, United States of America	-119.8019399	38.1193277	-119.7943215	38.1261301			
Blackbird Lake		way	283741738	natural	water	-119.6729912	38.1767702	16	0.35			Tuolumne County	California	United States of America	us	Blackbird Lake, Tuolumne County, California, United States of America	-119.6747938	38.1747251	-119.6726622	38.1788046			
Deer Lake		relation	1700765	natural	water	-119.7628639	38.1646242	16	0.35			Tuolumne County	California	United States of America	us	Deer Lake, Tuolumne County, California, United States of America	-119.7695162	38.1636905	-119.7603216	38.1655388			
High Emigrant Lake		way	38802943	natural	water	-119.6315865	38.2093667	16	0.35			Tuolumne County	California	United States of America	us	High Emigrant Lake, Tuolumne County, California, United States of America	-119.6327953	38.2076164	-119.6302806	38.2109414			
Emigrant Meadow Lake		way	38802944	natural	water	-119.6477594	38.2021332	16	0.35			Tuolumne County	California	United States of America	us	Emigrant Meadow Lake, Tuolumne County, California, United States of America	-119.6510343	38.1980389	-119.6457128	38.2063890			
Starvation Lake		way	182800077	natural	water	-119.7617536	38.1858944	16	0.35			Tuolumne County	California	United States of America	us	Starvation Lake, Tuolumne County, California, United States of America	-119.7625981	38.1854194	-119.7610121	38.1864032			
Mud Lake		way	78290817	natural	water	-119.9036756	38.1511342	16	0.35			Tuolumne County	California	United States of America	us	Mud Lake, Tuolumne County, California, United States of America	-119.9041334	38.1503338	-119.9030693	38.1518255			
Elephant Rock Lake		way	278461763	natural	water	-119.9760310	38.4422156	16	0.35			Alpine County	California	United States of America	us	Elephant Rock Lake, Alpine County, California, United States of America	-119.9776763	38.4406648	-119.9751184	38.4439252			
Sword Lake		way	277429351	natural	water	-119.9341720	38.4076241	16	0.35			Alpine County	California	United States of America	us	Sword Lake, Alpine County, California, United States of America	-119.9361993	38.4056904	-119.9325515	38.4095200			
Upper Highland Lake		way	92796522	natural	water	-119.8075017	38.4863173	16	0.35			Alpine County	California	United States of America	us	Upper Highland Lake, Alpine County, California, United States of America	-119.8095723	38.4848833	-119.8063398	38.4878269			
Lower Highland Lake		way	92796520	natural	water	-119.8016780	38.4932980	16	0.35			Alpine County	California	United States of America	us	Lower Highland Lake, Alpine County, California, United States of America	-119.8038291	38.4910434	-119.7976686	38.4956249			
Half Moon Lake		way	249649196	natural	water	-119.7778315	38.4896992	16	0.35			Alpine County	California	United States of America	us	Half Moon Lake, Alpine County, California, United States of America	-119.7794826	38.4886663	-119.7768969	38.4907741			
Heiser Lake		way	278463016	natural	water	-119.9063658	38.4946460	16	0.35			Alpine County	California	United States of America	us	Heiser Lake, Alpine County, California, United States of America	-119.9077685	38.4941241	-119.9054083	38.4952158			
Bull Run Lake		way	278463017	natural	water	-119.9144500	38.4808470	16	0.35			Alpine County	California	United States of America	us	Bull Run Lake, Alpine County, California, United States of America	-119.9159440	38.4799483	-119.9129614	38.4818154			
Mud Lake		way	278462626	natural	water	-119.9680330	38.4261561	16	0.35			Alpine County	California	United States of America	us	Mud Lake, Alpine County, California, United States of America	-119.9699307	38.4251438	-119.9659563	38.4271433			
Lake Alpine		relation	1047147	natural	water	-119.9988058	38.4763035	16	0.35			Alpine County	California	United States of America	us	Lake Alpine, Alpine County, California, United States of America	-120.0076392	38.4709699	-119.9918571	38.4815696			
Union reservoir		relation	3385600	natural	water	-119.9911645	38.4338580	16	0.35			Alpine County	California	United States of America	us	Union reservoir, Alpine County, California, United States of America	-119.9982999	38.4270506	-119.9830634	38.4406580			
Duck Lake		way	66758384	natural	water	-119.9731004	38.4754992	16	0.35			Alpine County	California	United States of America	us	Duck Lake, Alpine County, California, United States of America	-119.9757856	38.4746173	-119.9718587	38.4763811			
Summit Lake		way	278460757	natural	water	-119.9736686	38.4325718	16	0.35			Alpine County	California	United States of America	us	Summit Lake, Alpine County, California, United States of America	-119.9749725	38.4306136	-119.9710672	38.4346981			
Lake Ruth		way	182788793	natural	water	-119.5757162	38.1738457	16	0.35			Mono County	California	United States of America	us	Lake Ruth, Mono County, California, United States of America	-119.5770376	38.1720633	-119.5743702	38.1755899			
Stella Lake		way	283741772	natural	water	-119.5785744	38.1817197	16	0.35			Mono County	California	United States of America	us	Stella Lake, Mono County, California, United States of America	-119.5801665	38.1807744	-119.5768227	38.1827130			
Cora Lake		way	283741760	natural	water	-119.5672148	38.1822765	16	0.35			Mono County	California	United States of America	us	Cora Lake, Mono County, California, United States of America	-119.5681277	38.1813020	-119.5660409	38.1832647			
Lake Helen		way	283741770	natural	water	-119.5665167	38.1731419	16	0.35			Mono County	California	United States of America	us	Lake Helen, Mono County, California, United States of America	-119.5684289	38.1712235	-119.5647620	38.1749641			
Red Top Lake		way	444489156	natural	water	-119.5402282	38.2623720	16	0.35			Mono County	California	United States of America	us	Red Top Lake, Mono County, California, United States of America	-119.5408794	38.2619075	-119.5397332	38.2630397			
Lane Lake		way	444489153	natural	water	-119.5412425	38.2923713	16	0.35			Mono County	California	United States of America	us	Lane Lake, Mono County, California, United States of America	-119.5425490	38.2909578	-119.5396787	38.2935678			
Roosevelt Lake		way	444489154	natural	water	-119.5420367	38.2955110	16	0.35			Mono County	California	United States of America	us	Roosevelt Lake, Mono County, California, United States of America	-119.5431750	38.2940273	-119.5408903	38.2967522			
Hidden Lake		way	444489152	natural	water	-119.5363757	38.2612451	16	0.35			Mono County	California	United States of America	us	Hidden Lake, Mono County, California, United States of America	-119.5375853	38.2602124	-119.5349305	38.2620862			
Secret Lake		way	444489155	natural	water	-119.5386924	38.3070962	16	0.35			Mono County	California	United States of America	us	Secret Lake, Mono County, California, United States of America	-119.5396953	38.3062387	-119.5377340	38.3080856			
Mud Lake		way	475573764	natural	water	-119.5228467	38.3375599	16	0.35			Mono County	California	United States of America	us	Mud Lake, Mono County, California, United States of America	-119.5243046	38.3368867	-119.5221158	38.3384015			
Koenig Lake		way	279639321	natural	water	-119.6283674	38.2816008	16	0.35			Mono County	California	United States of America	us	Koenig Lake, Mono County, California, United States of America	-119.6296371	38.2807333	-119.6271158	38.2824261			
Latopie Lake		way	279638530	natural	water	-119.6377669	38.2883210	16	0.35			Mono County	California	United States of America	us	Latopie Lake, Mono County, California, United States of America	-119.6385313	38.2873610	-119.6367074	38.2895001			
Middle Fork Stanislaus River		way	188452611	waterway	river	-119.8143794	38.3384594	17	0.325			Tuolumne County	California	United States of America	us	Middle Fork Stanislaus River, Tuolumne County, California, United States of America	-119.9317039	38.2940608	-119.7303799	38.3618156			
Clark Fork		way	300877739	waterway	river	-119.8114275	38.3861857	17	0.325			Tuolumne County	California	United States of America	us	Clark Fork, Tuolumne County, California, United States of America	-119.8788856	38.3612605	-119.7515375	38.4170011			
Sonora Peak		node	358776249	natural	peak	-119.6351722	38.3538015	18	0.3			Mono County	California	United States of America	us	Sonora Peak, Mono County, California, United States of America	-119.6351722	38.3538015	-119.6351722	38.3538015			
Lost Cannon Peak		node	358769800	natural	peak	-119.5485025	38.4057459	18	0.3			Mono County	California	United States of America	us	Lost Cannon Peak, Mono County, California, United States of America	-119.5485025	38.4057459	-119.5485025	38.4057459			
Leavitt Peak		node	358796143	natural	peak	-119.6510058	38.2863026	18	0.3			Mono County	California	United States of America	us	Leavitt Peak, Mono County, California, United States of America	-119.6510058	38.2863026	-119.6510058	38.2863026			
Grizzly Peak		node	358795517	natural	peak	-119.6210047	38.1921382	18	0.3			Mono County	California	United States of America	us	Grizzly Peak, Mono County, California, United States of America	-119.6210047	38.1921382	-119.6210047	38.1921382			
Hawksbeak Peak		node	358795160	natural	peak	-119.5082228	38.1524179	18	0.3			Mono County	California	United States of America	us	Hawksbeak Peak, Mono County, California, United States of America	-119.5082228	38.1524179	-119.5082228	38.1524179			
Whitecliff Peak		node	358804238	natural	peak	-119.6415616	38.4354666	18	0.3			Alpine County	California	United States of America	us	Whitecliff Peak, Alpine County, California, United States of America	-119.6415616	38.4354666	-119.6415616	38.4354666			
Wells Peak		node	358796331	natural	peak	-119.5837816	38.3968568	18	0.3			Alpine County	California	United States of America	us	Wells Peak, Alpine County, California, United States of America	-119.5837816	38.3968568	-119.5837816	38.3968568			
Lighting Mountain		node	358795438	natural	peak	-119.7826781	38.4485210	18	0.3			Alpine County	California	United States of America	us	Lighting Mountain, Alpine County, California, United States of America	-119.7826781	38.4485210	-119.7826781	38.4485210			
White Mountain		node	358778743	natural	peak	-119.6146160	38.3799123	18	0.3			Alpine County	California	United States of America	us	White Mountain, Alpine County, California, United States of America	-119.6146160	38.3799123	-119.6146160	38.3799123			
