name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
San Quentin		node	150951528	place	hamlet	-122.4849739	37.9413132	19	0.332186604720797			Marin County	California	United States of America	us	San Quentin, Marin County, California, United States of America	-122.4849739	37.9413132	-122.4849739	37.9413132	Q7415190	en:San Quentin, California	
Berkeley Hills		node	2767529732	place	neighbourhood	-122.2586309	37.8896572	22	0.327759161510703		Berkeley	Alameda County	California	United States of America	us	Berkeley Hills, Berkeley, Alameda County, California, United States of America	-122.2586309	37.8896572	-122.2586309	37.8896572	Q4892037	en:Berkeley Hills	
Yerba Buena Island		way	26767311	place	island	-122.3668222	37.8112133	17	0.325		San Francisco	San Francisco City and County	California	United States of America	us	Yerba Buena Island, San Francisco, San Francisco City and County, California, United States of America	-122.3727964	37.8070388	-122.3588719	37.8153838			
Angel Island		way	157429145	place	island	-122.4308858	37.8623379	17	0.325		Angel Island		California	United States of America	us	Angel Island, California, United States of America	-122.4463452	37.8525510	-122.4183668	37.8721812	Q531734		
Yerba Buena Island		node	358796350	place	island	-122.3660817	37.8099281	17	0.325		San Francisco	San Francisco City and County	California	United States of America	us	Yerba Buena Island, San Francisco, San Francisco City and County, California, United States of America	-122.3660817	37.8099281	-122.3660817	37.8099281			
The Sisters		node	358777231	place	island	-122.4423505	37.9885001	17	0.325			Marin County	California	United States of America	us	The Sisters, Marin County, California, United States of America	-122.4423505	37.9885001	-122.4423505	37.9885001	Q7764534		
Piedmont Avenue		node	1102403164	place	neighbourhood	-122.2510043	37.8276970	22	0.323562468688337		Oakland	Alameda County	California	United States of America	us	Piedmont Avenue, Oakland, Alameda County, California, United States of America	-122.2510043	37.8276970	-122.2510043	37.8276970	Q7191494	en:Piedmont Avenue (Oakland, California)	
Civic Center		node	4609282236	place	neighbourhood	-122.4167938	37.7795939	22	0.323018941656421		San Francisco	San Francisco City and County	California	United States of America	us	Civic Center, San Francisco, San Francisco City and County, California, United States of America	-122.4167938	37.7795939	-122.4167938	37.7795939	Q267874	en:Civic Center, San Francisco	
South of Market	SoMa,South of the Slot,索玛区	node	1281064684	place	neighbourhood	-122.4009519	37.7808925	22	0.321918503540922		San Francisco	San Francisco City and County	California	United States of America	us	South of Market, San Francisco, San Francisco City and County, California, United States of America	-122.4009519	37.7808925	-122.4009519	37.7808925	Q1507644	en:South of Market, San Francisco	
Sunset District	日落区	node	140983336	place	neighbourhood	-122.4952495	37.7535418	22	0.320233263019325		San Francisco	San Francisco City and County	California	United States of America	us	Sunset District, San Francisco, San Francisco City and County, California, United States of America	-122.4952495	37.7535418	-122.4952495	37.7535418	Q3067574	en:Sunset District, San Francisco	
Lakeside	Gold Coast	node	1102389836	place	neighbourhood	-122.2630807	37.8038334	22	0.319085795390457		Oakland	Alameda County	California	United States of America	us	Lakeside, Oakland, Alameda County, California, United States of America	-122.2630807	37.8038334	-122.2630807	37.8038334	Q6479073	en:Lakeside Apartments District, Oakland, California	
Richmond District	列治文区	node	140982569	place	neighbourhood	-122.4725964	37.7806431	22	0.314907766608719		San Francisco	San Francisco City and County	California	United States of America	us	Richmond District, San Francisco, San Francisco City and County, California, United States of America	-122.4725964	37.7806431	-122.4725964	37.7806431	Q4395003	en:Richmond District, San Francisco	
West Berkeley	Ocean View	node	150946943	place	neighbourhood	-122.2968267	37.8689508	22	0.314907766608719		Berkeley	Alameda County	California	United States of America	us	West Berkeley, Berkeley, Alameda County, California, United States of America	-122.2968267	37.8689508	-122.2968267	37.8689508	Q7984463	en:West Berkeley, Berkeley, California	
West Oakland		node	150955389	place	neighbourhood	-122.2905629	37.8116040	22	0.310452325391259		Oakland	Alameda County	California	United States of America	us	West Oakland, Oakland, Alameda County, California, United States of America	-122.2905629	37.8116040	-122.2905629	37.8116040	Q7986100	en:West Oakland, Oakland, California	
Mission Bay	米慎湾	node	2094662089	place	neighbourhood	-122.3911713	37.7707742	22	0.308448438621802		San Francisco	San Francisco City and County	California	United States of America	us	Mission Bay, San Francisco, San Francisco City and County, California, United States of America	-122.3911713	37.7707742	-122.3911713	37.7707742	Q6878535	en:Mission Bay, San Francisco	
Pacific Heights		node	140982758	place	neighbourhood	-122.4356446	37.7927171	22	0.306382884212098		San Francisco	San Francisco City and County	California	United States of America	us	Pacific Heights, San Francisco, San Francisco City and County, California, United States of America	-122.4356446	37.7927171	-122.4356446	37.7927171	Q1546101	en:Pacific Heights, San Francisco	
Hayes Valley		node	4609282244	place	neighbourhood	-122.4229362	37.7766853	22	0.30279244437698		San Francisco	San Francisco City and County	California	United States of America	us	Hayes Valley, San Francisco, San Francisco City and County, California, United States of America	-122.4229362	37.7766853	-122.4229362	37.7766853	Q3128858	en:Hayes Valley, San Francisco	
Potrero Hill	Potrero District	node	140983005	place	neighbourhood	-122.3980262	37.7596520	22	0.302050721673343		San Francisco	San Francisco City and County	California	United States of America	us	Potrero Hill, San Francisco, San Francisco City and County, California, United States of America	-122.3980262	37.7596520	-122.3980262	37.7596520	Q3400108	en:Potrero Hill, San Francisco	
Potrero Hill		node	358807125	natural	peak	-122.3991374	37.7565834	18	0.302050721673343		San Francisco	San Francisco City and County	California	United States of America	us	Potrero Hill, San Francisco, San Francisco City and County, California, United States of America	-122.3991374	37.7565834	-122.3991374	37.7565834	Q3400108	en:Potrero Hill, San Francisco	
Slacker Hill		node	358833309	natural	peak	-122.4896948	37.8352056	18	0.3			Marin County	California	United States of America	us	Slacker Hill, Marin County, California, United States of America	-122.4896948	37.8352056	-122.4896948	37.8352056			
Hawk Hill		node	358833288	natural	peak	-122.4996977	37.8272577	18	0.3			Marin County	California	United States of America	us	Hawk Hill, Marin County, California, United States of America	-122.4996977	37.8272577	-122.4996977	37.8272577	Q5684825		
Ring Mountain		node	358833261	natural	peak	-122.4858068	37.9099254	18	0.3			Marin County	California	United States of America	us	Ring Mountain, Marin County, California, United States of America	-122.4858068	37.9099254	-122.4858068	37.9099254	Q7334722		
San Pedro Hill		node	358807234	natural	peak	-122.4513626	37.9874228	18	0.3			Marin County	California	United States of America	us	San Pedro Hill, Marin County, California, United States of America	-122.4513626	37.9874228	-122.4513626	37.9874228			
Wildcat Peak		node	84927602	natural	peak	-122.2621766	37.9192307	18	0.3			Contra Costa County	California	United States of America	us	Wildcat Peak, Contra Costa County, California, United States of America	-122.2621766	37.9192307	-122.2621766	37.9192307			
Nickols Knob		node	358771583	natural	peak	-122.3823299	37.9203682	18	0.3		Richmond	Contra Costa County	California	United States of America	us	Nickols Knob, Richmond, Contra Costa County, California, United States of America	-122.3823299	37.9203682	-122.3823299	37.9203682			
San Pablo		node	150955856	place	town	-122.3455264	37.9621457	18	0.3		San Pablo	Contra Costa County	California	United States of America	us	San Pablo, San Pablo, Contra Costa County, California, United States of America	-122.3455264	37.9621457	-122.3455264	37.9621457	Q983863		
Holy Hill		node	2427751995	natural	peak	-122.2618949	37.8763194	18	0.3		Berkeley	Alameda County	California	United States of America	us	Holy Hill, Berkeley, Alameda County, California, United States of America	-122.2618949	37.8763194	-122.2618949	37.8763194			
Observatory Hill		node	2427751996	natural	peak	-122.2605670	37.8742232	18	0.3		Berkeley	Alameda County	California	United States of America	us	Observatory Hill, Berkeley, Alameda County, California, United States of America	-122.2605670	37.8742232	-122.2605670	37.8742232			
William Rust Summit		node	358795029	natural	peak	-122.2908028	37.9263134	18	0.3		El Cerrito	Contra Costa County	California	United States of America	us	William Rust Summit, El Cerrito, Contra Costa County, California, United States of America	-122.2908028	37.9263134	-122.2908028	37.9263134	Q8017869		
Buena Vista Park Duboce Entrance		node	4731438925	natural	peak	-122.4385891	37.7690552	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Buena Vista Park Duboce Entrance, San Francisco, San Francisco City and County, California, United States of America	-122.4385891	37.7690552	-122.4385891	37.7690552			
Twin Peaks (Eureka Peak / North Peak)		node	358873690	natural	peak	-122.4474279	37.7533025	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Twin Peaks (Eureka Peak / North Peak), San Francisco, San Francisco City and County, California, United States of America	-122.4474279	37.7533025	-122.4474279	37.7533025			
Rob Hill		node	358851226	natural	peak	-122.4763609	37.7954848	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Rob Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4763609	37.7954848	-122.4763609	37.7954848			
Presidio Hill		node	358851218	natural	peak	-122.4643016	37.7937073	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Presidio Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4643016	37.7937073	-122.4643016	37.7937073			
Telegraph Hill		node	358807538	natural	peak	-122.4058515	37.8027297	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Telegraph Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4058515	37.8027297	-122.4058515	37.8027297			
Strawberry Hill		node	358807454	natural	peak	-122.4755272	37.7685412	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Strawberry Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4755272	37.7685412	-122.4755272	37.7685412	Q7622434		
Russian Hill		node	358807215	natural	peak	-122.4149713	37.7977066	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Russian Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4149713	37.7977066	-122.4149713	37.7977066			
Rincon Hill		node	358807183	natural	peak	-122.3919153	37.7852067	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Rincon Hill, San Francisco, San Francisco City and County, California, United States of America	-122.3919153	37.7852067	-122.3919153	37.7852067	Q7334615		
Mount Olympus		node	358807008	natural	peak	-122.4455398	37.7633180	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Mount Olympus, San Francisco, San Francisco City and County, California, United States of America	-122.4455398	37.7633180	-122.4455398	37.7633180	Q14683428		
Nob Hill		node	358806914	natural	peak	-122.4152490	37.7932622	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Nob Hill, San Francisco, San Francisco City and County, California, United States of America	-122.4152490	37.7932622	-122.4152490	37.7932622			
Lone Mountain		node	358806769	natural	peak	-122.4519159	37.7790962	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Lone Mountain, San Francisco, San Francisco City and County, California, United States of America	-122.4519159	37.7790962	-122.4519159	37.7790962	Q6671312		
Ignatius Heights		node	358803302	natural	peak	-122.4510825	37.7763186	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Ignatius Heights, San Francisco, San Francisco City and County, California, United States of America	-122.4510825	37.7763186	-122.4510825	37.7763186			
Buena Vista Heights		node	358803216	natural	peak	-122.4414737	37.7677457	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Buena Vista Heights, San Francisco, San Francisco City and County, California, United States of America	-122.4414737	37.7677457	-122.4414737	37.7677457			
Mount Sutro		node	358795731	natural	peak	-122.4571935	37.7582635	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Mount Sutro, San Francisco, San Francisco City and County, California, United States of America	-122.4571935	37.7582635	-122.4571935	37.7582635	Q3322124		
Twin Peaks (Noe Peak / South Peak)		node	358777608	natural	peak	-122.4477491	37.7515972	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Twin Peaks (Noe Peak / South Peak), San Francisco, San Francisco City and County, California, United States of America	-122.4477491	37.7515972	-122.4477491	37.7515972			
Corona Heights		node	331937887	natural	peak	-122.4392820	37.7650043	18	0.3		San Francisco	San Francisco City and County	California	United States of America	us	Corona Heights, San Francisco, San Francisco City and County, California, United States of America	-122.4392820	37.7650043	-122.4392820	37.7650043			
Jack and Jill Hill		node	3445086807	natural	peak	-122.2598849	37.8086803	18	0.3		Oakland	Alameda County	California	United States of America	us	Jack and Jill Hill, Oakland, Alameda County, California, United States of America	-122.2598849	37.8086803	-122.2598849	37.8086803			
Mount Caroline Livermore		node	358803038	natural	peak	-122.4309517	37.8615282	18	0.3		Angel Island		California	United States of America	us	Mount Caroline Livermore, Angel Island, California, United States of America	-122.4309517	37.8615282	-122.4309517	37.8615282			
Duboce Triangle		node	4609282237	place	neighbourhood	-122.4322300	37.7671381	22	0.299775072501556		San Francisco	San Francisco City and County	California	United States of America	us	Duboce Triangle, San Francisco, San Francisco City and County, California, United States of America	-122.4322300	37.7671381	-122.4322300	37.7671381	Q5311050	en:Duboce Triangle, San Francisco	
Anza Vista		node	4609282233	place	neighbourhood	-122.4431490	37.7808363	22	0.298213950473019		San Francisco	San Francisco City and County	California	United States of America	us	Anza Vista, San Francisco, San Francisco City and County, California, United States of America	-122.4431490	37.7808363	-122.4431490	37.7808363	Q2857899	en:Anza Vista, San Francisco	
Dogpatch	Dogpatch Historic District	node	1229745499	place	neighbourhood	-122.3892016	37.7606976	22	0.298213950473019		San Francisco	San Francisco City and County	California	United States of America	us	Dogpatch, San Francisco, San Francisco City and County, California, United States of America	-122.3892016	37.7606976	-122.3892016	37.7606976	Q5288411	en:Dogpatch, San Francisco	
Marina Bay	Richmond Marina	node	2304998969	place	neighbourhood	-122.3456721	37.9138914	22	0.296615655400926		Richmond	Contra Costa County	California	United States of America	us	Marina Bay, Richmond, Contra Costa County, California, United States of America	-122.3456721	37.9138914	-122.3456721	37.9138914	Q6763784	en:Marina Bay, Richmond, California	
Hoover-Foster	Ghost Town	node	2984042204	place	neighbourhood	-122.2729445	37.8213206	22	0.292445045820267		Oakland	Alameda County	California	United States of America	us	Hoover-Foster, Oakland, Alameda County, California, United States of America	-122.2729445	37.8213206	-122.2729445	37.8213206	Q14682013	en:Ghost Town, Oakland, California	
Lower Bottoms	Oakland Point	node	2729523599	place	neighbourhood	-122.2993142	37.8104219	22	0.29157890191013		Oakland	Alameda County	California	United States of America	us	Lower Bottoms, Oakland, Alameda County, California, United States of America	-122.2993142	37.8104219	-122.2993142	37.8104219	Q6693337	en:Lower Bottoms, Oakland, California	
Golden Gate	Klinknerville	node	4609282243	place	neighbourhood	-122.2827531	37.8417775	22	0.28891132353959		Oakland	Alameda County	California	United States of America	us	Golden Gate, Oakland, Alameda County, California, United States of America	-122.2827531	37.8417775	-122.2827531	37.8417775	Q5579418	en:Golden Gate, Oakland, California	
Longfellow		node	2984042203	place	neighbourhood	-122.2718931	37.8330998	22	0.28799804112914		Oakland	Alameda County	California	United States of America	us	Longfellow, Oakland, Alameda County, California, United States of America	-122.2718931	37.8330998	-122.2718931	37.8330998	Q6673776	en:Longfellow, Oakland, California	
Atchison Village		node	150971703	place	neighbourhood	-122.3713180	37.9337461	22	0.287072161323197		Richmond	Contra Costa County	California	United States of America	us	Atchison Village, Richmond, Contra Costa County, California, United States of America	-122.3713180	37.9337461	-122.3713180	37.9337461	Q4812962	en:Atchison Village, Richmond, California	
