name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Los Altos Hills		relation	1552032	place	town	-122.1465243	37.3681909	18	0.41155993732401		Los Altos Hills	Santa Clara County	California	United States of America	us	Los Altos Hills, Santa Clara County, California, United States of America	-122.1722386	37.3377829	-122.0984690	37.3992031	Q868677	en:Los Altos Hills, California	
East Palo Alto		relation	2220740	place	city	-122.1336614	37.4679010	16	0.408576102907034		East Palo Alto	San Mateo County	California	United States of America	us	East Palo Alto, San Mateo County, California, United States of America	-122.1565221	37.4519273	-122.1131731	37.4841910	Q988697	en:East Palo Alto, California	
North Fair Oaks		relation	7631374	boundary	administrative	-122.2015103	37.4750946	30	0.392249214435109			San Mateo County	California	United States of America	us	North Fair Oaks, San Mateo County, California, United States of America	-122.2176401	37.4649320	-122.1855340	37.4852250	Q185972	en:North Fair Oaks, California	
Stevens Creek Reservoir		relation	409604	natural	water	-122.0809612	37.2919088	16	0.35			Santa Clara County	California	United States of America	us	Stevens Creek Reservoir, Santa Clara County, California, United States of America	-122.0841666	37.2850364	-122.0744524	37.2987249	Q7332870		
Nature Area Lake #1		way	443107947	natural	water	-122.0077426	37.3484080	16	0.35			Santa Clara County	California	United States of America	us	Nature Area Lake #1, Santa Clara County, California, United States of America	-122.0078608	37.3481948	-122.0075349	37.3486042			
Horseshoe Lake		way	28596228	natural	water	-122.1751345	37.3078949	16	0.35			San Mateo County	California	United States of America	us	Horseshoe Lake, San Mateo County, California, United States of America	-122.1755788	37.3071280	-122.1731281	37.3086246			
Two Moon Lake		way	100844252	natural	water	-122.1519615	37.2758260	16	0.35			Santa Cruz County	California	United States of America	us	Two Moon Lake, Santa Cruz County, California, United States of America	-122.1523103	37.2753451	-122.1516300	37.2761365			
Pool		way	442645506	natural	water	-122.0078581	37.3419330	16	0.35			Santa Clara County	California	United States of America	us	Pool, Santa Clara County, California, United States of America	-122.0079202	37.3419068	-122.0077928	37.3419688			
Nature Area Lake #2		way	443107858	natural	water	-122.0071911	37.3483288	16	0.35			Santa Clara County	California	United States of America	us	Nature Area Lake #2, Santa Clara County, California, United States of America	-122.0073224	37.3482324	-122.0070634	37.3484270			
A9		way	51736827	natural	water	-122.0101344	37.4574941	16	0.35			Santa Clara County	California	United States of America	us	A9, Santa Clara County, California, United States of America	-122.0198978	37.4521734	-122.0010906	37.4630412			
McClellan Ponds		way	50418975	natural	water	-122.0501727	37.3158693	16	0.35			Santa Clara County	California	United States of America	us	McClellan Ponds, Santa Clara County, California, United States of America	-122.0502866	37.3156768	-122.0499714	37.3160756			
Mary Manor Pool		way	439634287	natural	water	-122.0455541	37.3844674	16	0.35			Santa Clara County	California	United States of America	us	Mary Manor Pool, Santa Clara County, California, United States of America	-122.0456204	37.3844301	-122.0454973	37.3845071			
Mary Manor Hot Tub		way	439634288	natural	water	-122.0455988	37.3844348	16	0.35			Santa Clara County	California	United States of America	us	Mary Manor Hot Tub, Santa Clara County, California, United States of America	-122.0456154	37.3844213	-122.0455820	37.3844483			
Pool		way	442645504	natural	water	-122.0077274	37.3423792	16	0.35			Santa Clara County	California	United States of America	us	Pool, Santa Clara County, California, United States of America	-122.0077484	37.3423274	-122.0077028	37.3424128			
pool		way	442645505	natural	water	-122.0077056	37.3420519	16	0.35			Santa Clara County	California	United States of America	us	pool, Santa Clara County, California, United States of America	-122.0077342	37.3420050	-122.0076737	37.3420935			
sag pond		way	440687080	natural	water	-122.1728977	37.3225775	16	0.35			Santa Clara County	California	United States of America	us	sag pond, Santa Clara County, California, United States of America	-122.1733582	37.3221958	-122.1725107	37.3229551			
A4		way	51736750	natural	water	-122.0083548	37.4228685	16	0.35			Santa Clara County	California	United States of America	us	A4, Santa Clara County, California, United States of America	-122.0157068	37.4180132	-121.9966476	37.4277311			
McClellan Ponds		way	50418973	natural	water	-122.0497943	37.3141697	16	0.35			Santa Clara County	California	United States of America	us	McClellan Ponds, Santa Clara County, California, United States of America	-122.0502233	37.3133321	-122.0490208	37.3150280			
A10		way	51736846	natural	water	-122.0102347	37.4489630	16	0.35			Santa Clara County	California	United States of America	us	A10, Santa Clara County, California, United States of America	-122.0186228	37.4432620	-122.0017474	37.4546151			
Palo Alto Duck Pond		way	23631869	natural	water	-122.1088852	37.4572418	16	0.35			Santa Clara County	California	United States of America	us	Palo Alto Duck Pond, Santa Clara County, California, United States of America	-122.1096952	37.4566848	-122.1080245	37.4577923			
Sobey Pond		way	27925274	natural	water	-122.1844067	37.3723412	16	0.35			Santa Clara County	California	United States of America	us	Sobey Pond, Santa Clara County, California, United States of America	-122.1847107	37.3720308	-122.1840842	37.3725765			
Charleston Slough		relation	442859	natural	water	-122.0915247	37.4411135	16	0.35			Santa Clara County	California	United States of America	us	Charleston Slough, Santa Clara County, California, United States of America	-122.0991671	37.4356316	-122.0885849	37.4467105			
Lake Lagunita		way	50372781	natural	water	-122.1758353	37.4228457	16	0.35			Santa Clara County	California	United States of America	us	Lake Lagunita, Santa Clara County, California, United States of America	-122.1771883	37.4218404	-122.1743619	37.4238194	Q6476540		
Boronda Lake		relation	409599	natural	water	-122.1758717	37.3630881	16	0.35			Santa Clara County	California	United States of America	us	Boronda Lake, Santa Clara County, California, United States of America	-122.1776778	37.3620495	-122.1740657	37.3641402			
Arastradero Lake		way	24429679	natural	water	-122.1766742	37.3814665	16	0.35			Santa Clara County	California	United States of America	us	Arastradero Lake, Santa Clara County, California, United States of America	-122.1772901	37.3809679	-122.1760455	37.3818792			
Felt Lake		way	50372756	natural	water	-122.1838063	37.3914621	16	0.35			Santa Clara County	California	United States of America	us	Felt Lake, Santa Clara County, California, United States of America	-122.1867978	37.3880338	-122.1793412	37.3948919			
M26		way	154428805	natural	water	-122.0387428	37.4970522	16	0.35			Alameda County	California	United States of America	us	M26, Alameda County, California, United States of America	-122.0456168	37.4901827	-122.0313904	37.5040063			
M8		way	154428818	natural	water	-122.0260539	37.4918025	16	0.35			Alameda County	California	United States of America	us	M8, Alameda County, California, United States of America	-122.0333833	37.4788005	-122.0207473	37.5034295			
M6		way	23628496	natural	water	-122.0022022	37.4862976	16	0.35			Alameda County	California	United States of America	us	M6, Alameda County, California, United States of America	-122.0123148	37.4773699	-121.9943795	37.4946819			
M3		way	23628498	natural	water	-122.0167367	37.4759220	16	0.35			Alameda County	California	United States of America	us	M3, Alameda County, California, United States of America	-122.0266047	37.4687651	-122.0012289	37.4830445			
Bear Gulch Reservoir		way	28320915	natural	water	-122.2278394	37.4331422	16	0.35			San Mateo County	California	United States of America	us	Bear Gulch Reservoir, San Mateo County, California, United States of America	-122.2300087	37.4315372	-122.2261464	37.4349176	Q4876441		
Alpine Pond		way	28596297	natural	water	-122.1883725	37.3133813	16	0.35			San Mateo County	California	United States of America	us	Alpine Pond, San Mateo County, California, United States of America	-122.1889382	37.3128786	-122.1877468	37.3138751			
Sausal Pond		way	258590610	natural	water	-122.2240324	37.3735126	16	0.35			San Mateo County	California	United States of America	us	Sausal Pond, San Mateo County, California, United States of America	-122.2245309	37.3729101	-122.2234747	37.3739736			
Pond SF2		relation	7526976	natural	water	-122.1283024	37.4920769	16	0.35			San Mateo County	California	United States of America	us	Pond SF2, San Mateo County, California, United States of America	-122.1369035	37.4866457	-122.1271644	37.4975035			
Knuedler Lake		way	100844377	natural	water	-122.2417970	37.3047657	16	0.35			San Mateo County	California	United States of America	us	Knuedler Lake, San Mateo County, California, United States of America	-122.2422017	37.3043155	-122.2414309	37.3051614			
Mindego Lake		way	100844619	natural	water	-122.2319625	37.3152038	16	0.35			San Mateo County	California	United States of America	us	Mindego Lake, San Mateo County, California, United States of America	-122.2327082	37.3143966	-122.2310157	37.3160174			
Duck Pond		way	166728665	natural	water	-122.2098517	37.4240980	16	0.35			San Mateo County	California	United States of America	us	Duck Pond, San Mateo County, California, United States of America	-122.2104982	37.4238782	-122.2091507	37.4243203			
Duck Pond		way	533053854	natural	water	-122.1780322	37.4537321	16	0.35			San Mateo County	California	United States of America	us	Duck Pond, San Mateo County, California, United States of America	-122.1789210	37.4535279	-122.1778632	37.4539470			
Koi Pond		way	543933575	natural	water	-122.1404999	37.4757638	16	0.35			San Mateo County	California	United States of America	us	Koi Pond, San Mateo County, California, United States of America	-122.1405261	37.4757289	-122.1404753	37.4757993			
Searsville Lake		way	50372775	natural	water	-122.2383032	37.4045808	16	0.35			San Mateo County	California	United States of America	us	Searsville Lake, San Mateo County, California, United States of America	-122.2390485	37.4018428	-122.2351094	37.4073210			
Portola Valley	بورتولا فالي، سان ماتيو، كاليفورنيا	way	33116107	place	town	-122.2258844	37.3701864	18	0.32976304828016		Portola Valley		California	United States of America	us	Portola Valley, California, United States of America	-122.2535391	37.3385810	-122.1895750	37.4018010	Q1011116	en:Portola Valley, California	
Guadalupe Slough		way	49461028	waterway	river	-122.0291487	37.4407815	17	0.325		San José	Santa Clara County	California	United States of America	us	Guadalupe Slough, San José, Santa Clara County, California, United States of America	-122.0526109	37.4172221	-121.9867584	37.4606448			
Langley Hill		node	358806698	natural	peak	-122.2371892	37.3313303	18	0.3			San Mateo County	California	United States of America	us	Langley Hill, San Mateo County, California, United States of America	-122.2371892	37.3313303	-122.2371892	37.3313303			
Mindego Hill		node	358770820	natural	peak	-122.2304702	37.3108575	18	0.3			San Mateo County	California	United States of America	us	Mindego Hill, San Mateo County, California, United States of America	-122.2304702	37.3108575	-122.2304702	37.3108575			
Mount Melville		node	358770597	natural	peak	-122.2191330	37.3374413	18	0.3			San Mateo County	California	United States of America	us	Mount Melville, San Mateo County, California, United States of America	-122.2191330	37.3374413	-122.2191330	37.3374413			
Windy Hill		node	4407402851	natural	peak	-122.2462990	37.3648938	18	0.3			San Mateo County	California	United States of America	us	Windy Hill, San Mateo County, California, United States of America	-122.2462990	37.3648938	-122.2462990	37.3648938			
Borel Hill		node	1854689123	natural	peak	-122.1996674	37.3199741	18	0.3			San Mateo County	California	United States of America	us	Borel Hill, San Mateo County, California, United States of America	-122.1996674	37.3199741	-122.1996674	37.3199741	Q35728755		
Kelly Hill		node	2398112432	natural	peak	-122.2496893	37.3663293	18	0.3			San Mateo County	California	United States of America	us	Kelly Hill, San Mateo County, California, United States of America	-122.2496893	37.3663293	-122.2496893	37.3663293			
Eagle Hill		node	358806389	natural	peak	-122.2435773	37.4746597	18	0.3		Redwood City	San Mateo County	California	United States of America	us	Eagle Hill, Redwood City, San Mateo County, California, United States of America	-122.2435773	37.4746597	-122.2435773	37.4746597			
Nob Hill		node	314165737	natural	peak	-122.0613176	37.2797253	18	0.3		Cupertino	Santa Clara County	California	United States of America	us	Nob Hill, Cupertino, Santa Clara County, California, United States of America	-122.0613176	37.2797253	-122.0613176	37.2797253			
Maisie's Peak		node	314163228	natural	peak	-122.0661621	37.2845365	18	0.3		Cupertino	Santa Clara County	California	United States of America	us	Maisie's Peak, Cupertino, Santa Clara County, California, United States of America	-122.0661621	37.2845365	-122.0661621	37.2845365			
Cupertino	库柏蒂诺	node	150966332	place	town	-122.0322520	37.3230107	18	0.3		Cupertino	Santa Clara County	California	United States of America	us	Cupertino, Cupertino, Santa Clara County, California, United States of America	-122.0322520	37.3230107	-122.0322520	37.3230107			
Saratoga		node	150947890	place	town	-122.0230146	37.2638323	18	0.3		Saratoga	Santa Clara County	California	United States of America	us	Saratoga, Saratoga, Santa Clara County, California, United States of America	-122.0230146	37.2638323	-122.0230146	37.2638323	Q927163		
East Palo Alto	东帕罗奥图	node	150971490	place	town	-122.1410751	37.4688273	18	0.3		East Palo Alto	San Mateo County	California	United States of America	us	East Palo Alto, East Palo Alto, San Mateo County, California, United States of America	-122.1410751	37.4688273	-122.1410751	37.4688273			
Vista Hill		node	5004029627	natural	peak	-122.1803636	37.3655016	18	0.3		Palo Alto	Santa Clara County	California	United States of America	us	Vista Hill, Palo Alto, Santa Clara County, California, United States of America	-122.1803636	37.3655016	-122.1803636	37.3655016			
Black Mountain		node	2398117018	natural	peak	-122.1479010	37.3173747	18	0.3		Palo Alto	Santa Clara County	California	United States of America	us	Black Mountain, Palo Alto, Santa Clara County, California, United States of America	-122.1479010	37.3173747	-122.1479010	37.3173747	Q4921338		
Coyote Hill		node	358764234	natural	peak	-122.1488531	37.3985511	18	0.3		Palo Alto	Santa Clara County	California	United States of America	us	Coyote Hill, Palo Alto, Santa Clara County, California, United States of America	-122.1488531	37.3985511	-122.1488531	37.3985511	Q35736231		
Madera Point		node	310951330	natural	peak	-122.1859104	37.3660624	18	0.3		Palo Alto	Santa Clara County	California	United States of America	us	Madera Point, Palo Alto, Santa Clara County, California, United States of America	-122.1859104	37.3660624	-122.1859104	37.3660624			
Table Mountain		node	5312887735	natural	peak	-122.1393122	37.2887956	18	0.3			Santa Clara County	California	United States of America	us	Table Mountain, Santa Clara County, California, United States of America	-122.1393122	37.2887956	-122.1393122	37.2887956			
Elephant Mountain		node	358806404	natural	peak	-122.1546864	37.3493856	18	0.3			Santa Clara County	California	United States of America	us	Elephant Mountain, Santa Clara County, California, United States of America	-122.1546864	37.3493856	-122.1546864	37.3493856			
Ewing Hill		node	358765616	natural	peak	-122.1480196	37.3452190	18	0.3			Santa Clara County	California	United States of America	us	Ewing Hill, Santa Clara County, California, United States of America	-122.1480196	37.3452190	-122.1480196	37.3452190			
Table Mountain		node	358804188	natural	peak	-122.0819057	37.2582767	18	0.3			Santa Clara County	California	United States of America	us	Table Mountain, Santa Clara County, California, United States of America	-122.0819057	37.2582767	-122.0819057	37.2582767			
Turtle Rock		node	1854689114	natural	peak	-122.1460620	37.2687336	18	0.3			Santa Cruz County	California	United States of America	us	Turtle Rock, Santa Cruz County, California, United States of America	-122.1460620	37.2687336	-122.1460620	37.2687336			
Loyola		way	33174165	boundary	administrative	-122.0967717	37.3490539	30	0.286133331730065			Santa Clara County	California	United States of America	us	Loyola, Santa Clara County, California, United States of America	-122.1128200	37.3314299	-122.0855381	37.3663299	Q2090576	en:Loyola, California	
Escondido Village		way	67142977	place	hamlet	-122.1551748	37.4259836	19	0.275		Escondido Village	Santa Clara County	California	United States of America	us	Escondido Village, Santa Clara County, California, United States of America	-122.1603316	37.4217285	-122.1495353	37.4298229			
Portola Valley		node	150942282	place	village	-122.2352443	37.3841067	19	0.275		Portola Valley		California	United States of America	us	Portola Valley, Portola Valley, California, United States of America	-122.2352443	37.3841067	-122.2352443	37.3841067			
Westridge		node	150971587	place	hamlet	-122.2180215	37.3918843	19	0.275		Portola Valley		California	United States of America	us	Westridge, Portola Valley, California, United States of America	-122.2180215	37.3918843	-122.2180215	37.3918843			
Woodside Highlands		node	150938452	place	hamlet	-122.2477447	37.3896620	19	0.275		Woodside	San Mateo County	California	United States of America	us	Woodside Highlands, Woodside, San Mateo County, California, United States of America	-122.2477447	37.3896620	-122.2477447	37.3896620			
Los Altos Hills		node	150976946	place	village	-122.1374637	37.3796627	19	0.275		Los Altos Hills	Santa Clara County	California	United States of America	us	Los Altos Hills, Los Altos Hills, Santa Clara County, California, United States of America	-122.1374637	37.3796627	-122.1374637	37.3796627			
Henderson		node	150934226	place	hamlet	-122.1655200	37.4793824	19	0.275		Menlo Park	San Mateo County	California	United States of America	us	Henderson, Menlo Park, San Mateo County, California, United States of America	-122.1655200	37.4793824	-122.1655200	37.4793824			
Belle Haven		node	150956037	place	hamlet	-122.1593179	37.4763037	19	0.275		Menlo Park	San Mateo County	California	United States of America	us	Belle Haven, Menlo Park, San Mateo County, California, United States of America	-122.1593179	37.4763037	-122.1593179	37.4763037			
Alta Mesa		node	150949690	place	hamlet	-122.1346860	37.3988290	19	0.275		Palo Alto	Santa Clara County	California	United States of America	us	Alta Mesa, Palo Alto, Santa Clara County, California, United States of America	-122.1346860	37.3988290	-122.1346860	37.3988290	Q17144129		
Cooley Landing		node	150951193	place	hamlet	-122.1216303	37.4766049	19	0.275		East Palo Alto	San Mateo County	California	United States of America	us	Cooley Landing, East Palo Alto, San Mateo County, California, United States of America	-122.1216303	37.4766049	-122.1216303	37.4766049			
Ravenswood		node	150968306	place	hamlet	-122.1352418	37.4763272	19	0.275		East Palo Alto	San Mateo County	California	United States of America	us	Ravenswood, East Palo Alto, San Mateo County, California, United States of America	-122.1352418	37.4763272	-122.1352418	37.4763272			
Blue Hills		node	150951525	place	hamlet	-122.0321819	37.2879984	19	0.275		Saratoga	Santa Clara County	California	United States of America	us	Blue Hills, Saratoga, Santa Clara County, California, United States of America	-122.0321819	37.2879984	-122.0321819	37.2879984			
Monta Vista		node	150971636	place	hamlet	-122.0580165	37.3227199	19	0.275		Cupertino	Santa Clara County	California	United States of America	us	Monta Vista, Cupertino, Santa Clara County, California, United States of America	-122.0580165	37.3227199	-122.0580165	37.3227199	Q6903127		
Loyola Corners		node	150935181	place	hamlet	-122.0860733	37.3521636	19	0.275		Los Altos	Santa Clara County	California	United States of America	us	Loyola Corners, Los Altos, Santa Clara County, California, United States of America	-122.0860733	37.3521636	-122.0860733	37.3521636			
Loyola Corners		node	1283669325	place	village	-122.0874440	37.3533880	19	0.275		Los Altos	Santa Clara County	California	United States of America	us	Loyola Corners, Los Altos, Santa Clara County, California, United States of America	-122.0874440	37.3533880	-122.0874440	37.3533880			
Redwood Junction		node	150937498	place	hamlet	-122.2217645	37.4773368	19	0.275		Redwood City	San Mateo County	California	United States of America	us	Redwood Junction, Redwood City, San Mateo County, California, United States of America	-122.2217645	37.4773368	-122.2217645	37.4773368			
Indian Rock Ranch		node	4274110101	place	hamlet	-122.1266145	37.2503277	19	0.275			Santa Cruz County	California	United States of America	us	Indian Rock Ranch, Santa Cruz County, California, United States of America	-122.1266145	37.2503277	-122.1266145	37.2503277			
Rains Houses		node	150939551	place	hamlet	-122.1585845	37.4210607	19	0.275			Santa Clara County	California	United States of America	us	Rains Houses, Santa Clara County, California, United States of America	-122.1585845	37.4210607	-122.1585845	37.4210607			
Loyola		node	150970884	place	hamlet	-122.1005181	37.3513302	19	0.275			Santa Clara County	California	United States of America	us	Loyola, Santa Clara County, California, United States of America	-122.1005181	37.3513302	-122.1005181	37.3513302			
Pearce Mitchell Houses		node	150977612	place	hamlet	-122.1677424	37.4213283	19	0.275			Santa Clara County	California	United States of America	us	Pearce Mitchell Houses, Santa Clara County, California, United States of America	-122.1677424	37.4213283	-122.1677424	37.4213283			
Los Trancos Woods		node	150945947	place	hamlet	-122.1993300	37.3495039	19	0.275			San Mateo County	California	United States of America	us	Los Trancos Woods, San Mateo County, California, United States of America	-122.1993300	37.3495039	-122.1993300	37.3495039	Q6683310		
West Menlo Park		node	150966535	place	hamlet	-122.2030209	37.4335499	19	0.275			San Mateo County	California	United States of America	us	West Menlo Park, San Mateo County, California, United States of America	-122.2030209	37.4335499	-122.2030209	37.4335499			
Ladera		node	150978215	place	hamlet	-122.2021098	37.4003688	19	0.275			San Mateo County	California	United States of America	us	Ladera, San Mateo County, California, United States of America	-122.2021098	37.4003688	-122.2021098	37.4003688	Q3476073		
Middleton Tract		node	838280280	place	hamlet	-122.2035342	37.2617286	19	0.275			San Mateo County	California	United States of America	us	Middleton Tract, San Mateo County, California, United States of America	-122.2035342	37.2617286	-122.2035342	37.2617286			
Atherton		node	150937607	place	village	-122.1977430	37.4613272	19	0.275			San Mateo County	California	United States of America	us	Atherton, San Mateo County, California, United States of America	-122.1977430	37.4613272	-122.1977430	37.4613272	Q2869080		
North Fair Oaks		node	150942439	place	hamlet	-122.1966319	37.4743822	19	0.275			San Mateo County	California	United States of America	us	North Fair Oaks, San Mateo County, California, United States of America	-122.1966319	37.4743822	-122.1966319	37.4743822			
Lindenwood		node	150972461	place	hamlet	-122.1816317	37.4688270	19	0.275			San Mateo County	California	United States of America	us	Lindenwood, San Mateo County, California, United States of America	-122.1816317	37.4688270	-122.1816317	37.4688270			
Menlo Oaks		node	150978282	place	hamlet	-122.1674646	37.4674382	19	0.275			San Mateo County	California	United States of America	us	Menlo Oaks, San Mateo County, California, United States of America	-122.1674646	37.4674382	-122.1674646	37.4674382	Q6817144		
West Menlo Park		way	33197503	boundary	administrative	-122.2042757	37.4328340	30	0.274833786404958			San Mateo County	California	United States of America	us	West Menlo Park, San Mateo County, California, United States of America	-122.2146761	37.4252504	-122.1904510	37.4404270	Q2405197	en:West Menlo Park, California	
Reservoir Road		way	141458287	highway	track	-122.1679109	37.4122657	26	0.254014568085032	Reservoir Road		Santa Clara County	California	United States of America	us	Reservoir Road, Santa Clara County, California, United States of America	-122.1838331	37.4028414	-122.1641227	37.4168915		en:The Dish (landmark)	540, 600, 301, 200/204, 504/506, 325, 690, 504/506, 803/803
Peter Coutts Hill		node	663318554	multiple	locality	-122.1522062	37.4139249	20	0.25		Stanford	Santa Clara County	California	United States of America	us	Peter Coutts Hill, Stanford, Santa Clara County, California, United States of America	-122.1522062	37.4139249	-122.1522062	37.4139249			
Cupertino Crossroads Shopping Center		node	548055346	multiple	locality	-122.0353281	37.3219152	20	0.25		Cupertino	Santa Clara County	California	United States of America	us	Cupertino Crossroads Shopping Center, Cupertino, Santa Clara County, California, United States of America	-122.0353281	37.3219152	-122.0353281	37.3219152			
Pacific Rim Shopping Center		node	548055321	multiple	locality	-122.0241261	37.3110530	20	0.25		Cupertino	Santa Clara County	California	United States of America	us	Pacific Rim Shopping Center, Cupertino, Santa Clara County, California, United States of America	-122.0241261	37.3110530	-122.0241261	37.3110530			
de Anza Square Shopping Center		node	548055269	multiple	locality	-122.0496831	37.3504969	20	0.25		Sunnyvale	Santa Clara County	California	United States of America	us	de Anza Square Shopping Center, Sunnyvale, Santa Clara County, California, United States of America	-122.0496831	37.3504969	-122.0496831	37.3504969			
Stevens Canyon Ranch		node	3219761323	multiple	farm	-122.1022161	37.2701524	20	0.25			Santa Clara County	California	United States of America	us	Stevens Canyon Ranch, Santa Clara County, California, United States of America	-122.1022161	37.2701524	-122.1022161	37.2701524			
Deep Gulch		node	1306201251	multiple	locality	-122.1522579	37.2600482	20	0.25			Santa Cruz County	California	United States of America	us	Deep Gulch, Santa Cruz County, California, United States of America	-122.1522579	37.2600482	-122.1522579	37.2600482			
Saratoga Gap		node	314131243	multiple	locality	-122.1220980	37.2585303	20	0.25			Santa Clara County	California	United States of America	us	Saratoga Gap, Santa Clara County, California, United States of America	-122.1220980	37.2585303	-122.1220980	37.2585303			
Camp Saratoga		node	547983050	multiple	locality	-122.0930131	37.2588299	20	0.25			Santa Clara County	California	United States of America	us	Camp Saratoga, Santa Clara County, California, United States of America	-122.0930131	37.2588299	-122.0930131	37.2588299			
South Shore Port		node	150968618	multiple	locality	-122.0410725	37.4266065	20	0.25			Santa Clara County	California	United States of America	us	South Shore Port, Santa Clara County, California, United States of America	-122.0410725	37.4266065	-122.0410725	37.4266065			
Camp Sycamore		node	548052179	multiple	locality	-122.0744536	37.2815232	20	0.25			Santa Clara County	California	United States of America	us	Camp Sycamore, Santa Clara County, California, United States of America	-122.0744536	37.2815232	-122.0744536	37.2815232			
Camp Cooley		node	548052158	multiple	locality	-122.0746830	37.2796650	20	0.25			Santa Clara County	California	United States of America	us	Camp Cooley, Santa Clara County, California, United States of America	-122.0746830	37.2796650	-122.0746830	37.2796650			
Lucie Stern Hall	Stern Hall	way	30775921	highway	residential	-122.1656803	37.4244334	22	0.2		Stanford	Santa Clara County	California	United States of America	us	Lucie Stern Hall, Stanford, Santa Clara County, California, United States of America	-122.1666493	37.4235461	-122.1645965	37.4253374			
Heatherstone		way	513190710	highway	residential	-122.0628289	37.3698731	22	0.2		Heatherstone	Santa Clara County	California	United States of America	us	Heatherstone, Santa Clara County, California, United States of America	-122.0644195	37.3686773	-122.0612416	37.3709581			
Cupertino Park Center		way	38745771	highway	residential	-122.0305981	37.3206255	22	0.2		Cupertino	Santa Clara County	California	United States of America	us	Cupertino Park Center, Cupertino, Santa Clara County, California, United States of America	-122.0311141	37.3202492	-122.0300822	37.3210019			
Montebello		way	189475308	highway	residential	-122.0307020	37.3224375	22	0.2		Cupertino	Santa Clara County	California	United States of America	us	Montebello, Cupertino, Santa Clara County, California, United States of America	-122.0313306	37.3219900	-122.0300734	37.3227420			
Heatherstone Apartments		way	513190709	highway	residential	-122.0638712	37.3683600	22	0.2		Mountain View	Santa Clara County	California	United States of America	us	Heatherstone Apartments, Mountain View, Santa Clara County, California, United States of America	-122.0652200	37.3676264	-122.0629817	37.3698060			
Crothers Memorial Hall	Crothers Hall	way	48162169	highway	residential	-122.1651203	37.4259286	22	0.2		Stanford	Santa Clara County	California	United States of America	us	Crothers Memorial Hall, Stanford, Santa Clara County, California, United States of America	-122.1661266	37.4251530	-122.1643234	37.4266397			
